"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","PlotGene","Regulation","minusLog10Padj"
"64411",496.202887954304,-1.91568227986091,0.398644494157719,-4.8054903753493,1.54372664771634e-06,2.15416552668421e-05,"64411","Down",4.66672092844585
"140862",12.915451335541,-2.48699720546277,0.519217326974407,-4.78989640032826,1.66867443927067e-06,2.30336082717402e-05,"140862","Down",4.63763802340102
"79659",34.6362081964751,-1.45348030862078,0.303500852172628,-4.78904852561685,1.67573958911719e-06,2.3108432488984e-05,"79659","Down",4.63622951295763
"115352",1030.71905159836,-1.09428446420219,0.22853867662616,-4.78818062814025,1.68300135783974e-06,2.31518184567211e-05,"115352","Down",4.63541489169987
"161291",60.2134653078828,-1.56353079668557,0.327433696569924,-4.77510657291705,1.79612109808141e-06,2.44668620129518e-05,"161291","Down",4.61142172733186
"1757",30.8870732123973,-1.63299749514635,0.341987484914523,-4.77502121328945,1.79688311965316e-06,2.44668620129518e-05,"1757","Down",4.61142172733186
"2051",420.452533616563,-1.12648074358015,0.236186675555255,-4.76945086310175,1.84728794323374e-06,2.51045359558225e-05,"2051","Down",4.60024780192111
"4054",854.801938861412,-1.30247563171549,0.273480805643139,-4.76258517906763,1.9112847789909e-06,2.57849048763567e-05,"4054","Down",4.58863446641936
"123920",1339.0717224223,-1.07114378507038,0.224934528521178,-4.76202471942646,1.91660198101738e-06,2.58217555486637e-05,"123920","Down",4.58801423460333
"10046",25.3361861452087,-1.25397116386605,0.264402648705147,-4.74265734480004,2.10932881352446e-06,2.80419001775267e-05,"10046","Down",4.55219256101016
"6932",6273.67210094954,-1.21174807029945,0.255985014796831,-4.73366798935938,2.20498303656651e-06,2.90933536430354e-05,"6932","Down",4.53620621396379
"4306",248.231326477799,-1.27884946481177,0.270355737099046,-4.73024718666597,2.24246626372446e-06,2.94772085480412e-05,"4306","Down",4.53051364596843
"654346",234.410427536403,-2.00967019369885,0.425006469194435,-4.7285637734127,2.26113606029989e-06,2.96948447844244e-05,"654346","Down",4.52731894044738
"57480",163.729301645905,-1.30772200024289,0.277326783687337,-4.71545511347813,2.41171058906308e-06,3.14664412233189e-05,"57480","Down",4.50215237194128
"10174",620.763810109919,-1.22963790298899,0.260819670214268,-4.7145136790443,2.42288728049307e-06,3.15829425468355e-05,"10174","Down",4.50054740971975
"5864",41.1339209662114,-1.49967111529523,0.318424550922874,-4.70965919854109,2.4813133868016e-06,3.22846441771631e-05,"5864","Down",4.49100399577653
"53632",7.64817542888149,-2.34920322849059,0.499613968348977,-4.70203672698296,2.57579153192849e-06,3.33594678402388e-05,"53632","Down",4.47678088596869
"7434",12.0092143715128,-1.74421282009208,0.371111425375718,-4.69997068488585,2.60198839786832e-06,3.36677172807051e-05,"7434","Down",4.47278632839959
"113451",18.5894143180699,-1.35218002588096,0.287750647937864,-4.69913807517455,2.61261779894989e-06,3.37741539198195e-05,"113451","Down",4.47141552173024
"138050",722.553542078114,-1.08456728152192,0.231381088631015,-4.68736355221962,2.76747093992783e-06,3.54822095327243e-05,"138050","Down",4.44998934380109
"93010",173.55495735977,-1.76283094460573,0.376161902692912,-4.68636226046756,2.78103832896331e-06,3.55912118384267e-05,"93010","Down",4.4486572245339
"2254",8.15517659809404,-2.21561245257357,0.473397712787998,-4.68023480621628,2.86546545489139e-06,3.66383262712773e-05,"2254","Down",4.43606437418954
"154796",71.0703568556451,-1.25662884886889,0.268806159912206,-4.67485138465322,2.9416656378388e-06,3.74762334931196e-05,"154796","Down",4.42624406387157
"6425",23.0322151701943,-2.10215054821461,0.449964795335774,-4.6718111505722,2.98555399954364e-06,3.79321924064984e-05,"6425","Down",4.42099205520052
"10458",149.964641257082,-1.20150913258814,0.25720121571826,-4.6714753242235,2.9904402877754e-06,3.79599520540379e-05,"10458","Down",4.42067434478742
"3112",259.17138769374,-1.37380999694835,0.294924221497003,-4.65817961636058,3.19017812986771e-06,4.02409183850099e-05,"3112","Down",4.39533211629729
"576",28.6685742001228,-1.89035699404968,0.406678354506836,-4.64828524336401,3.34705851483386e-06,4.19323004829908e-05,"576","Down",4.37745131075021
"4261",1805.78991775286,-1.30840130100073,0.281628251079367,-4.64584535104756,3.38686660974477e-06,4.21917106384163e-05,"4261","Down",4.37477286604348
"320",13.9169819799169,-1.96477318320178,0.423826057519982,-4.6358008157843,3.55558227181788e-06,4.38272298978815e-05,"320","Down",4.35825597808167
"6489",35.5128301404235,-1.26552049285759,0.273204742468989,-4.63213222955395,3.61918867754357e-06,4.44552791056313e-05,"6489","Down",4.35207665875878
"54549",149.241800989574,-1.87256522685402,0.40434259897568,-4.63113516012853,3.63666365212897e-06,4.45919700172044e-05,"54549","Down",4.35074334064205
"153579",25.7424355338547,-2.14844422716691,0.465595778422033,-4.61439799658038,3.94236332017197e-06,4.76911256918839e-05,"153579","Down",4.32156242644423
"92304",3.15326017235863,-3.97557312404447,0.86211426802933,-4.61142248942483,3.99922779079151e-06,4.81965256571203e-05,"92304","Down",4.31698426761852
"9053",33.2663895986971,-1.00619719819273,0.218417093854566,-4.60676946312045,4.08972983461671e-06,4.90767580154005e-05,"9053","Down",4.30912413426056
"9572",372.620586201188,-1.47414639018436,0.322406839519739,-4.57231736268456,4.8235961117099e-06,5.65786081483703e-05,"9572","Down",4.24734774052904
"120071",143.995811345145,-1.84491474156056,0.404511397363038,-4.56084736694032,5.09476053011991e-06,5.89716433025082e-05,"120071","Down",4.22935677001314
"51744",831.420458374333,-1.3072611443236,0.286613283025013,-4.56106266438988,5.08953879787018e-06,5.89716433025082e-05,"51744","Down",4.22935677001314
"126259",248.144580286011,-1.20330997633009,0.264084123031461,-4.55654040279708,5.20030398974274e-06,6.00600196827611e-05,"126259","Down",4.22141452981081
"10653",448.926271601994,-1.02365245329576,0.224767003066956,-4.55428260967124,5.25646508423015e-06,6.05441371832804e-05,"10653","Down",4.21792790557174
"11247",34.2149706325885,-2.28629590019909,0.502073483548672,-4.55370772429461,5.27085746399681e-06,6.0610547531983e-05,"11247","Down",4.21745179272576
"27076",39.4266141459295,-1.81452956804427,0.398783062770674,-4.55016708943765,5.36033328899395e-06,6.15387282491365e-05,"27076","Down",4.21085148306564
"4118",581.378362232702,-1.35768322110032,0.298690285754277,-4.54545489375989,5.48167358729748e-06,6.27267730038307e-05,"4118","Down",4.2025470542876
"3004",709.007694104546,-1.12409066275384,0.24850223474721,-4.52346299379292,6.08359603130847e-06,6.84441084323031e-05,"3004","Down",4.16466392934827
"283385",20.9964383152516,-1.36477696260362,0.301938567843961,-4.52004847326731,6.18254737742316e-06,6.94461676639091e-05,"283385","Down",4.15835171548921
"8322",25.3217064320235,-1.72216848396009,0.381552183176556,-4.51358571617239,6.37406707404586e-06,7.12556806081881e-05,"8322","Down",4.14718050734123
"27065",185.440878929404,-1.41335235581292,0.313535088447558,-4.50779644093748,6.55043747375685e-06,7.29372007775208e-05,"27065","Down",4.1370509082858
"8553",2552.43077739532,-1.49623258474971,0.332052730931467,-4.50600897198621,6.60582954133813e-06,7.33795389050461e-05,"8553","Down",4.13442502154741
"220359",25.262679647133,-1.72772430030964,0.383875443775782,-4.5007419159606,6.77166861368853e-06,7.49255805980718e-05,"220359","Down",4.1253698830228
"51232",146.772699534825,-1.43134270485837,0.318593289428971,-4.49269571064672,7.03272374099247e-06,7.75697284210566e-05,"51232","Down",4.11030772905914
"84627",96.1366101764202,-1.29039343788685,0.287897655434912,-4.4821255523513,7.39032407584703e-06,8.10053306659926e-05,"84627","Down",4.09148640084172
"6252",323.991854369121,-2.1473259097931,0.479378324671518,-4.47939716770569,7.485414062282e-06,8.1919811840488e-05,"6252","Down",4.08661105388694
"3892",6.26366851310994,-2.50645233514337,0.56098682582541,-4.46793439659745,7.89785170384358e-06,8.5765542613918e-05,"3892","Down",4.06668716038384
"29799",329.662505740894,-1.15346868597042,0.258599460246363,-4.460445063851,8.17896230137779e-06,8.82734865926338e-05,"29799","Down",4.05416971947545
"115350",823.157758915443,-1.5361670515815,0.34574863329959,-4.4430169887336,8.87061586388075e-06,9.47187645283072e-05,"115350","Down",4.02356397533862
"7476",23.4228701837964,-1.66597003515889,0.376032870982915,-4.43038405340523,9.4065412823095e-06,9.95774650680209e-05,"7476","Down",4.00183893370409
"51310",57.2043864101286,-1.52877742331314,0.345383376260261,-4.42632022382323,9.58541971986203e-06,0.000101197834638243,"51310","Down",3.99482878013183
"285704",101.645618289605,-1.145602076874,0.259119506027756,-4.42113407221181,9.81842264245082e-06,0.000103269816595598,"285704","Down",3.98602659427366
"158038",39.8957463368493,-1.97210354776264,0.446603426011322,-4.41578239866131,1.00645290627843e-05,0.000105306598950294,"158038","Down",3.97754441325988
"10391",55.2825368547124,-1.77539915869484,0.402219493582531,-4.41400575313127,1.01475260110503e-05,0.000106017126771211,"10391","Down",3.97462397000506
"79633",27.8806785946178,-2.05802703414704,0.46629386968324,-4.41358372466937,1.01673371592959e-05,0.000106145187044893,"79633","Down",3.97409969332307
"79698",23.0869726888019,-2.25297008922646,0.510518308427935,-4.41310341281225,1.01899292295577e-05,0.000106302067953783,"79698","Down",3.97345828682025
"27106",1096.00212841051,-1.04140389925119,0.236152734256865,-4.40987440830747,1.03430587203378e-05,0.000107739556069819,"27106","Down",3.96762481825382
"85414",140.526248128248,-1.64570343624921,0.373990677432824,-4.40038625440018,1.08058359014465e-05,0.000111731866142109,"85414","Down",3.95182294760065
"3359",6.51552819443619,-2.42559964312403,0.551450896519065,-4.39857774905289,1.08962591577383e-05,0.000112501273831402,"3359","Down",3.94884256008758
"8111",156.674198194439,-1.11780777328571,0.254245050314013,-4.39657634201778,1.09971693343957e-05,0.0001131275428162,"8111","Down",3.94643164585408
"932",129.963124560703,-1.88072506083627,0.428079612054918,-4.39340021779639,1.11591419965417e-05,0.000114296016762304,"932","Down",3.94196890458543
"54587",33.2610545890376,-1.71249457722935,0.389945168799371,-4.39162916802399,1.12504466171177e-05,0.000115043006229568,"54587","Down",3.93913977810989
"55690",4951.2332278302,-1.13999706550406,0.259817440592725,-4.38768491793071,1.14563579011237e-05,0.000116655609584486,"55690","Down",3.93309437257522
"80045",23.8585262531592,-1.26714035706537,0.289048582883114,-4.38383175736856,1.16609843516451e-05,0.000118310579140301,"80045","Down",3.9269764197268
"2775",101.931402332938,-1.60398117244972,0.365930728133669,-4.38329183403207,1.1689934759705e-05,0.000118433282799838,"2775","Down",3.92652623253647
"8277",146.622316074692,-1.77594543659885,0.405478401747786,-4.37987677998078,1.18746436185354e-05,0.000119872479976767,"8277","Down",3.92128050969563
"79856",203.234053034103,-1.65529276188164,0.378277018677361,-4.37587450506335,1.2094658830159e-05,0.00012139581848671,"79856","Down",3.91579627239934
"79148",22.7078733816379,-1.59907501446947,0.365444782592671,-4.37569529143291,1.21046011042186e-05,0.000121408889876146,"79148","Down",3.91574951191973
"9743",209.352358449647,-1.16063999894627,0.266398727340987,-4.35677756621059,1.31991281196856e-05,0.000130333803050462,"9743","Down",3.88494293214331
"9037",14.8043198649975,-1.80903983521631,0.415717879783841,-4.351604593377,1.35144824260888e-05,0.000132801053882098,"9037","Down",3.87679847848183
"51090",7.49792106881396,-1.77033980255028,0.407117945212371,-4.34846909444582,1.37091132562617e-05,0.000134150737797347,"51090","Down",3.87240693446848
"259236",10.9895904513176,-1.89898629660073,0.436812834463857,-4.3473683618558,1.37780712425626e-05,0.000134638009110215,"259236","Down",3.87083231888933
"285016",3.97107261872585,-2.83081786322917,0.651135101710684,-4.34751229935531,1.37690351720518e-05,0.000134638009110215,"285016","Down",3.87083231888933
"131096",22.0471497710179,-1.97030384733711,0.454144403235563,-4.33849637538112,1.43460850510748e-05,0.000139316646259643,"131096","Down",3.85599698876779
"4856",23.5065802668556,-2.88829181000545,0.667727416222823,-4.3255552188404,1.52148147994863e-05,0.000147142861364337,"4856","Down",3.83226080284932
"151449",34.9641225260698,-1.48757232800378,0.343942957540494,-4.32505534825101,1.52493569542884e-05,0.000147375491005269,"151449","Down",3.83157473497218
"51560",61.1514048368003,-1.07504671746753,0.24882521059635,-4.32048953114923,1.55683442497581e-05,0.000150148506106796,"51560","Down",3.82347898442939
"81563",418.655961056873,-1.37631602243779,0.318940237241656,-4.31527873165461,1.59401645890295e-05,0.000153313615882986,"81563","Down",3.81441927345445
"57091",262.317299067636,-1.68395041790582,0.390566807796509,-4.31155537104214,1.62110166297285e-05,0.000155705540451774,"57091","Down",3.80769593370791
"8313",126.842316992788,-1.37969708323763,0.320505544696473,-4.30475261994059,1.67172434066961e-05,0.000159586076325336,"8313","Down",3.7970050029531
"112268102",10.1734006626588,-1.57007474026732,0.366082301595041,-4.28885726905238,1.79594732924294e-05,0.000169487252320496,"112268102","Down",3.77086296091258
"6764",17.9690342577854,-1.93076384212678,0.450572903900503,-4.28513083102116,1.82631680450704e-05,0.000171546816423349,"6764","Down",3.76561733719744
"26056",329.181259008996,-1.2571778145441,0.293647436951737,-4.28124906382453,1.85847210976071e-05,0.000173985676791189,"26056","Down",3.75948650313459
"9254",322.96937128819,-1.40957532135049,0.329267121591491,-4.28094768325911,1.86099108220975e-05,0.00017410550390953,"9254","Down",3.75918749953313
"26047",97.5776543828305,-2.28678263149533,0.535183175806034,-4.27289708435102,1.92949526168847e-05,0.00017955806236587,"26047","Down",3.74579508977267
"1674",8.8543456348282,-2.06176872058752,0.482987266433955,-4.26878483942278,1.96540735463087e-05,0.000181696737811006,"1674","Down",3.74065286995887
"7852",7515.9306251947,-1.58417969176481,0.371691741283781,-4.26207934105083,2.02533504702998e-05,0.000186378572893682,"7852","Down",3.72960401799562
"494470",72.047527249072,-1.30725331172216,0.307275395812683,-4.25433773590864,2.09668637563335e-05,0.000192064126143415,"494470","Down",3.71655374535628
"3486",64.4287306016812,-1.7097656654604,0.402447905813874,-4.24841486503135,2.15288431678782e-05,0.000196316225953942,"3486","Down",3.70704380355316
"10156",1189.90610361608,-1.09856053848418,0.258929446629077,-4.24270222172873,2.2084438674758e-05,0.000200471920063113,"10156","Down",3.69794645005463
"11009",39.9317131374599,-1.05782286053639,0.249376591043159,-4.24186911895556,2.21665953070533e-05,0.000200958062744976,"11009","Down",3.69689456456323
"780",99.6355359606729,-1.08603692947542,0.256246830703941,-4.2382453140667,2.25273544146374e-05,0.000203834117343519,"780","Down",3.69072312291085
"9638",67.3641810273095,-1.33297993098464,0.315157142979896,-4.2295723282073,2.3413599402443e-05,0.000209960369370217,"9638","Down",3.67786267187596
"254050",9.06400278257193,-1.65604410776415,0.391574398339463,-4.22919403001545,2.34530009755127e-05,0.000210179572517797,"254050","Down",3.67740949560512
"55638",8.42029201371413,-1.8441898066565,0.436536834463169,-4.22459151453828,2.39374565991213e-05,0.000214111483215056,"55638","Down",3.66936004002365
"23138",74.0226970812544,-1.31490316815347,0.311337950298404,-4.22339508207461,2.40649423626345e-05,0.000214705123860152,"23138","Down",3.66815759115929
"130271",10.1067906375991,-2.03085994764187,0.482134232792091,-4.21222931190956,2.52862646852259e-05,0.000223754780451382,"130271","Down",3.65022767734623
"65986",399.378787208071,-1.92641918913133,0.458283452589887,-4.20355388841688,2.6275655957823e-05,0.000230621809818444,"65986","Down",3.63709962403217
"55061",32.3097281576569,-1.54678607338948,0.368924826896288,-4.19268631607793,2.75670507599352e-05,0.000240603849241372,"55061","Down",3.61869742898738
"9265",205.986483612016,-1.03111327016222,0.24600713664871,-4.19139576277665,2.77243558800386e-05,0.000241526750667268,"9265","Down",3.61703476129428
"117157",636.614459749014,-1.71770123548844,0.410481112117446,-4.18460480831327,2.85662626561784e-05,0.000247327863736673,"117157","Down",3.60672695365322
"59352",203.013199601246,-1.67642137576934,0.401565264303111,-4.17471710029165,2.98356578237676e-05,0.000256736475039548,"59352","Down",3.59051242590169
"9580",153.151210820381,-1.24142122769053,0.29740074022044,-4.17423718169079,2.98986147569048e-05,0.000256963507378609,"9580","Down",3.59012854853412
"421",56.3428689003951,-1.58837862781258,0.38078128560566,-4.17136736456505,3.02777275396173e-05,0.000259903865233172,"421","Down",3.58518726171886
"3090",89.2355214802066,-1.77289191200604,0.425143947002909,-4.17009797388438,3.0446871774766e-05,0.000261196240646527,"3090","Down",3.58303307807927
"1850",307.51620473176,-2.27615637360445,0.54639749283158,-4.16575186282205,3.10328100573737e-05,0.000265574328213286,"1850","Down",3.57581390842359
"26012",873.873333298663,-1.09561877811809,0.263112676444523,-4.16406686642138,3.12628492182382e-05,0.000267055049978531,"26012","Down",3.57339920516134
"3748",69.8234140891846,-1.52521952237747,0.366378186811284,-4.1629648742246,3.14141708314121e-05,0.000268021814525199,"3748","Down",3.57182985693254
"11126",264.44451552682,-1.59313293700109,0.382856982749004,-4.16116985920439,3.16621469396764e-05,0.000269646356846262,"11126","Down",3.56920544302742
"115557",11.4951334933142,-1.54435749675018,0.372282974875987,-4.14834306420977,3.34890297228568e-05,0.000282465693676821,"115557","Down",3.54903429103598
"3757",42.4165057722589,-1.44606410959221,0.348865412753132,-4.14504865409371,3.39741565629785e-05,0.000285700088583467,"3757","Down",3.54408962496096
"3489",5.04335755849556,-1.86710094784265,0.451159813171689,-4.13844693904978,3.49664715708954e-05,0.000292690417912335,"3489","Down",3.53359149524956
"2199",57.2001135750475,-1.14923785199982,0.278145756352028,-4.13178280004142,3.59960474904302e-05,0.000299299680080192,"2199","Down",3.52389374737458
"8787",134.057527809462,-1.33241757538332,0.322612972967104,-4.13008058271475,3.62636103523064e-05,0.000300457696150124,"8787","Down",3.52221666716173
"374875",16.4750227333287,-1.20991994464994,0.293424455166161,-4.12344616594681,3.732457242561e-05,0.000307615772272534,"374875","Down",3.51199140087541
"1116",330.942729980077,-3.00241486763457,0.72884183555976,-4.11943266858258,3.79806385095692e-05,0.000312290188611157,"1116","Down",3.50544166001882
"89927",46.2308193299415,-1.22353774174102,0.297454399511863,-4.11336239688807,3.89937511837627e-05,0.00031949865401413,"89927","Down",3.49553096710016
"91179",37.8451722095737,-1.2512112588455,0.304480194328305,-4.10933545810989,3.96799321744794e-05,0.000324175817974293,"91179","Down",3.48921938465105
"54543",1447.87611073853,-1.01769752761467,0.247744513651228,-4.10785091712414,3.99357734659143e-05,0.000325887043404778,"54543","Down",3.48693290584251
"1305",16.1000972870643,-2.46983060347834,0.601567179330499,-4.1056604953533,4.03161247571864e-05,0.000328609156083517,"1305","Down",3.48332033992363
"50651",10.0438377046763,-1.25354692958368,0.305603644111162,-4.10187166854498,4.09821563289777e-05,0.000331918151755258,"50651","Down",3.47896899648689
"256302",609.683305786186,-1.09291684819221,0.266673496861038,-4.09833320917421,4.1613593771773e-05,0.000336258895733729,"256302","Down",3.47332621757104
"166647",30.9755371827893,-1.15325736776533,0.281765422937251,-4.09296980354527,4.25883199934255e-05,0.000342363313814425,"166647","Down",3.4655127786373
"1359",101.544673061261,-1.67980855135626,0.411639213917705,-4.08077873672183,4.48850674415126e-05,0.000357756646448177,"1359","Down",3.44641228911548
"11098",497.765931863494,-1.8041584660905,0.442715544226388,-4.07520921643519,4.59729961456461e-05,0.00036497883719696,"11098","Down",3.4377323167902
"4862",45.6844860855906,-1.43935524710845,0.353525922372232,-4.07142773986721,4.67258576929583e-05,0.000370328117485308,"4862","Down",3.43141331251138
"3560",9172.44398382722,-1.28946486911866,0.317078648410594,-4.06670356260914,4.76828347866373e-05,0.000376638108162916,"3560","Down",3.42407574027376
"22836",66.5114683802455,-1.03596450673564,0.255346124069155,-4.05709900830556,4.96860226922071e-05,0.000390703968030718,"22836","Down",3.40815217801224
"478",200.845203266386,-1.04373512339524,0.257277802783719,-4.05684094042367,4.97409320585451e-05,0.000390916989533935,"478","Down",3.40791545440659
"23321",18.3367302424111,-1.32709705979007,0.327880214425479,-4.04750577010403,5.17663062883445e-05,0.000405473877348839,"23321","Down",3.39203711996995
"9079",11.2471226520893,-1.97256143269993,0.487571520532337,-4.04568632422636,5.21700513056692e-05,0.000407500589742781,"9079","Down",3.38987175840413
"222256",27.1121463372795,-1.4619483894449,0.36188721931359,-4.03979005453095,5.34990688952992e-05,0.000416031497574291,"222256","Down",3.38087378787116
"54762",27.2860640885688,-1.64912850233011,0.408367186893772,-4.03834724056588,5.38291301022831e-05,0.000417904384639382,"54762","Down",3.37892307222871
"90139",367.14219938916,-1.15304676179319,0.285614646438164,-4.03707154437833,5.41225673275095e-05,0.000419718717486845,"90139","Down",3.37704166285905
"84824",451.36733168052,-1.07525667462322,0.266722456676954,-4.03136911687018,5.5452874333365e-05,0.0004283803134318,"84824","Down",3.36817049574025
"25999",32.3790588384524,-1.25865975737911,0.312503489403674,-4.02766625032224,5.63332324640652e-05,0.000433988257996187,"25999","Down",3.36252202061755
"9379",22.4062188696091,-2.06811430960337,0.513627777758642,-4.02648454612048,5.66169586373881e-05,0.000435696332296045,"9379","Down",3.360816095952
"23220",172.993550086626,-1.12518082572144,0.279596538776443,-4.02430169788727,5.71446216696411e-05,0.0004392758335349,"23220","Down",3.35726268849688
"84443",83.2379096631587,-1.35563766361402,0.337557044981334,-4.01602539117199,5.91878816373514e-05,0.000452753463673415,"84443","Down",3.34413821854345
"100287482",11.0638156798504,-1.39276170639098,0.347673154025191,-4.00595125124348,6.17683884237249e-05,0.000469172645475774,"100287482","Down",3.32866731681491
"79870",7.21129084509454,-1.98207283309857,0.49532450063752,-4.00156428875916,6.29250928026092e-05,0.0004761569219506,"79870","Down",3.32224989789671
"4092",381.937593642459,-1.4448672800298,0.361099147856571,-4.00130348854687,6.2994499407221e-05,0.000476425568175602,"4092","Down",3.32200493942349
"4330",39.5089298594176,-1.65479759790446,0.415276834453835,-3.98480594295807,6.75352940602475e-05,0.000505866712225266,"4330","Down",3.29596389772628
"260429",16.40061130503,-2.54512899122145,0.63974588749409,-3.97834365327587,6.93970210190962e-05,0.000517055641230296,"260429","Down",3.286462719229
"1521",4036.31162228301,-1.1943355024978,0.300724256601088,-3.97153031816148,7.14124101036211e-05,0.000530664826428389,"1521","Down",3.27517969736082
"129293",665.570375898768,-1.10797319907883,0.279557732331646,-3.96330729197795,7.39185351614275e-05,0.000546398346180105,"129293","Down",3.26249062383227
"4929",715.757081284916,-2.71525382120928,0.686090662582633,-3.95757291170284,7.57151797919616e-05,0.000558503782906375,"4929","Down",3.25297388093727
"1043",10284.522777593,-1.05388924056553,0.266671431244502,-3.95201404082634,7.74961923658501e-05,0.000569846412938213,"1043","Down",3.24424218117225
"51440",99.6469380237679,-1.11729784582366,0.283097472648177,-3.94668958140858,7.92391831758239e-05,0.000580233977064449,"51440","Down",3.23639684357962
"2049",11.2320993045038,-2.29947169273344,0.583053335203135,-3.94384450597869,8.01856611267657e-05,0.000585943271010563,"2049","Down",3.23214442882777
"3117",2043.8859083355,-1.2900892527247,0.327608196936636,-3.93790285099068,8.21968586699732e-05,0.000596606538238876,"3117","Down",3.2243119914944
"5064",10.1900817828857,-2.52669561789642,0.642233424213129,-3.93423251209971,8.34629591174305e-05,0.000604858948694241,"5064","Down",3.2183458897207
"23308",174.769651296202,-1.46472380179976,0.373544993320228,-3.92114424765988,8.81294850137856e-05,0.000633450395608038,"23308","Down",3.1982873882899
"650",4.84829354364718,-2.22622629007373,0.568311612798334,-3.91726341665257,8.95598689665539e-05,0.000640455612579143,"650","Down",3.19351096409251
"1844",1227.38492742433,-1.60791420478959,0.411242837245741,-3.90988987323996,9.23382090548292e-05,0.000656648033217844,"1844","Down",3.18266735219079
"8510",93.0733220128117,-1.46411113284027,0.376161596136221,-3.89223979236324,9.9323002521178e-05,0.000699943245450147,"8510","Down",3.15493717311016
"1310",65.7093780953563,-1.61601951256761,0.415331411256556,-3.89091570916453,9.98666232629651e-05,0.000703069033111816,"1310","Down",3.15300203027519
"9510",46.1826896347331,-2.03732205679407,0.523808513941922,-3.88944051608134,0.000100475591736018,0.000706648155692952,"9510","Down",3.15079677018577
"79925",52.9158643037379,-1.25011441147765,0.322077678087168,-3.88140655664847,0.000103854056162167,0.000727496110264595,"79925","Down",3.13816932439723
"933",1173.7733473785,-1.27767536339989,0.330334445845857,-3.86782359353491,0.000109811055863417,0.000763515565063202,"933","Down",3.11718210497016
"284346",109.394563109588,-1.07326499540827,0.277985602180529,-3.86086540809864,0.000112986131805463,0.000782880238723063,"284346","Down",3.10630466915504
"79899",593.987619502108,-1.10093255324613,0.285763637516293,-3.85259847199195,0.000116870952242959,0.000804194818238096,"79899","Down",3.09463872956418
"80310",153.127542174814,-1.46915548647658,0.381351766369551,-3.85249424819207,0.000116920724000885,0.000804194818238096,"80310","Down",3.09463872956418
"51561",45.9935049611086,-1.45729712814965,0.378381018911,-3.8514012471974,0.00011744388867965,0.000805821056507052,"51561","Down",3.09376138846745
"81788",833.005909071233,-1.09747080724146,0.285407416017533,-3.84527782268291,0.000120415928171981,0.000823799718925356,"81788","Down",3.08417836055779
"7433",378.979712327113,-1.28232412297312,0.333578700798324,-3.84414268628138,0.000120974606740434,0.000827219062733128,"7433","Down",3.08237946609682
"2203",403.64634603201,-1.08833804242035,0.28321276984193,-3.84282828428883,0.000121624567286451,0.000829242319024365,"2203","Down",3.08131854250463
"3995",120.676323074877,-1.2882289046521,0.335663640036745,-3.83785656531364,0.000124112939498268,0.000840068747190639,"3995","Down",3.07568517190973
"8745",25.1768446294599,-1.60591721725648,0.418634432716962,-3.83608487919634,0.000125011218345207,0.000844953169883047,"8745","Down",3.07316736042897
"23037",17.8186561156654,-1.24710734271551,0.325636642522116,-3.82975126219345,0.000128272850794903,0.000862848300320718,"23037","Down",3.06406555205391
"55959",2540.35618955137,-1.54837374987855,0.404422806558883,-3.82860146551381,0.000128873498914531,0.000865645509917302,"55959","Down",3.06265991930498
"84033",701.503324286351,-1.16020110634392,0.303826794764047,-3.81862668578964,0.000134196663479814,0.000896686407616902,"84033","Down",3.04735941342575
"3119",3536.26788776936,-1.30082222924419,0.34081210459366,-3.81683106823663,0.000135176654240052,0.000902376411107465,"3119","Down",3.04461226604221
"140469",12.51076296299,-1.56795069335865,0.410879036180121,-3.81608832598434,0.000135583987231404,0.000904665806541164,"140469","Down",3.04351182430818
"160622",179.435562166947,-1.93006540742298,0.50581298837467,-3.81576877577791,0.000135759589751667,0.00090515439991433,"160622","Down",3.04327733315789
"8462",1153.86364226581,-1.27229009869411,0.333433762096247,-3.81572067176227,0.000135786042913422,0.00090515439991433,"8462","Down",3.04327733315789
"51339",49.1081873512992,-1.50814785956906,0.396154426713706,-3.80696960041539,0.000140680030096713,0.000930275662550122,"51339","Down",3.03138834070962
"57535",267.953431664108,-1.58915009470456,0.418048144196196,-3.80135665417221,0.000143905984417444,0.000950266397102408,"57535","Down",3.02215462779205
"389197",26.5735461291958,-1.30168650173588,0.34298897361054,-3.79512637981748,0.00014756826733351,0.000968080902227113,"389197","Down",3.01408834731698
"283383",45.4843447928849,-1.60105949067512,0.422416711873618,-3.79023709448819,0.000150503556645529,0.000983663245573476,"283383","Down",3.00715355565462
"85453",76.4107524392053,-1.15658627544508,0.305170401183979,-3.78996872225432,0.00015066625516064,0.00098426881335068,"85453","Down",3.00688627533753
"909",23.9075621418341,-1.36669190849977,0.36061930419338,-3.7898467791588,0.000150740236882506,0.000984294520758817,"909","Down",3.00687493246092
"2208",559.704880024177,-1.45774611624007,0.38494963941941,-3.78684889389343,0.000152569816804026,0.000992551419319523,"2208","Down",3.00324698527186
"222950",3.75380637775607,-2.14458901959763,0.568277654796266,-3.77384013166327,0.000160753795874378,0.0010352485516163,"222950","Down",2.98495536843292
"140685",55.1146945474776,-1.03951363498879,0.275588657698731,-3.77197539140079,0.000161960232562809,0.0010425401685628,"140685","Down",2.98190720287786
"60312",152.245182152402,-1.23279436773303,0.326939587235826,-3.77070999005023,0.000162783759769649,0.0010468821017314,"60312","Down",2.98010222515072
