"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","PlotGene","Regulation","minusLog10Padj"
"9320",3181.31841274607,0.421452196187936,0.153686534728875,2.74228446188494,0.00610134776913916,0.0209367860444306,"9320","Not significant",1.67908998504001
"54463",182.572771787169,-0.60309986095287,0.219979698695107,-2.74161599697784,0.00611377695168273,0.0209743148742787,"54463","Not significant",1.67831221649115
"10096",6373.22418362154,0.370357162728439,0.135096380938965,2.74142919413779,0.00611725436707751,0.0209811223739744,"10096","Not significant",1.67817128316888
"23556",207.851550184181,0.685410227157945,0.250212290513199,2.73931478646445,0.00615673935431514,0.0211064487700586,"23556","Not significant",1.67558483203138
"65078",22.4063785764392,-0.977392129617848,0.356802096125446,-2.7393116246554,0.0061567985702014,0.0211064487700586,"65078","Not significant",1.67558483203138
"22863",299.10150944688,-0.524988929189601,0.191737782208359,-2.7380567520026,0.00618034096681009,0.0211819881135647,"22863","Not significant",1.67403328000619
"23596",368.163160516043,-0.448158335395984,0.16368802094909,-2.73788107888096,0.00618364319275406,0.0211881380503731,"23596","Not significant",1.6739072061008
"50810",69.6017888359947,-0.690562132657738,0.25228097638095,-2.73727390215493,0.00619506887196065,0.0212186229378365,"50810","Not significant",1.67328280469032
"6430",5274.36671706424,-0.469581929743056,0.171552581347796,-2.7372478225265,0.00619556005650035,0.0212186229378365,"6430","Not significant",1.67328280469032
"56911",869.085988510801,-1.07039602691301,0.391160188755888,-2.73646464461907,0.00621032680122339,0.0212640136965865,"56911","Down",1.67235475666329
"54471",902.442577087376,0.495155815265561,0.181015003841806,2.73544073561047,0.006229680301815,0.0213250834594651,"54471","Not significant",1.67110926046927
"157378",284.074182211422,-0.586494589078333,0.214450506390112,-2.73487155125401,0.00624046225303518,0.0213463913290288,"157378","Not significant",1.67067553320825
"4137",11.2287488620145,-1.03460554108414,0.378285972458935,-2.73498256982407,0.00623835793146094,0.0213463913290288,"4137","Down",1.67067553320825
"9070",769.439819439796,0.387888694595755,0.141828268579193,2.73491807015305,0.00623958042437417,0.0213463913290288,"9070","Not significant",1.67067553320825
"2306",26.4250866041186,-0.721526829229743,0.263963873877614,-2.73343021766788,0.0062678403344217,0.0214348241370878,"2306","Not significant",1.66888007532599
"6183",298.098014358639,0.504714288870145,0.184757874997896,2.73176062928788,0.00629968923683372,0.0215280236274289,"6183","Not significant",1.66699583859731
"7512",48.1238854018333,-0.814332680926313,0.298086088609712,-2.73187079854816,0.00629758317870205,0.0215280236274289,"7512","Not significant",1.66699583859731
"79677",622.450475270992,0.485379446266621,0.177678216835158,2.73178927002027,0.00629914166335912,0.0215280236274289,"79677","Not significant",1.66699583859731
"1387",4905.23730036332,-0.686454899583738,0.251332979819923,-2.73125675777041,0.00630932961324062,0.0215533197854417,"1387","Not significant",1.66648582743097
"2549",291.846506151911,0.723408898312603,0.264867216451127,2.73121342839379,0.00631015923692765,0.0215533197854417,"2549","Not significant",1.66648582743097
"10042",374.751923276505,0.390001004459646,0.14281521235611,2.73080856041566,0.00631791595409875,0.0215693282281331,"10042","Not significant",1.6661633806906
"6836",3565.67739198436,0.475744127815967,0.174208815517307,2.73088434935547,0.00631646328904432,0.0215693282281331,"6836","Not significant",1.6661633806906
"94134",292.815560776813,-0.431780244740872,0.158130465213479,-2.73053167938235,0.00632322555645916,0.021582211687968,"94134","Not significant",1.66590405202278
"9946",125.600227577097,0.349138666315999,0.127872977265428,2.73035533998153,0.0063266092176903,0.0215885169322448,"9946","Not significant",1.66577719139737
"411",641.67598616641,0.497899717396303,0.182386737503659,2.72991185768819,0.00633512611273137,0.0216123311813793,"411","Not significant",1.66529838607345
"29990",549.038592343121,-0.694061024573568,0.254275506896732,-2.72956303595314,0.00634183233920776,0.0216299582598416,"29990","Not significant",1.66494431863479
"3842",1139.29998552717,0.460190362942036,0.168639600708518,2.72883925844584,0.00635576761388372,0.0216722267678462,"3842","Not significant",1.66409646370075
"64393",496.592029787305,-0.418250027048845,0.153293771995457,-2.72842152426936,0.00636382300907217,0.0216944301124411,"64393","Not significant",1.6636517537981
"22850",568.105652457032,-0.570037291473056,0.208995673507277,-2.72750761729624,0.00638147842006326,0.0217493414403902,"22850","Not significant",1.66255388873852
"283659",3.12367440112225,2.50797935079868,0.919697527208631,2.72696106774434,0.00639205804655785,0.0217801163118892,"283659","Up",1.66193980532052
"80143",501.46092145293,0.39169046407281,0.14364920888354,2.72671507986071,0.00639682481216164,0.0217910744873928,"80143","Not significant",1.66172135477253
"2547",3884.64262710347,0.434798226287574,0.159492290646331,2.72613945492654,0.00640799180329692,0.0218238247261096,"2547","Not significant",1.661069134963
"254048",447.729803525904,-0.261701604448124,0.0960053211931363,-2.72590728509363,0.00641250080644287,0.0218338893462891,"254048","Not significant",1.66086889502022
"8428",2657.75755032035,-0.285880056771662,0.104913504863787,-2.72491188949249,0.00643186489897608,0.021894516850875,"8428","Not significant",1.65966463399842
"340554",32.1525644612616,-0.752874252525671,0.276364604426516,-2.7242065028116,0.00644561908904305,0.0219360231143698,"340554","Not significant",1.65884210493066
"84081",374.446512728293,0.355585781455198,0.130569931959442,2.72333588689968,0.00646263153166089,0.0219885952258835,"84081","Not significant",1.657802515302
"440503",34.2520196524832,-1.96955460218641,0.723244501510771,-2.72322098276897,0.00646487985345529,0.0219909202858276,"440503","Down",1.65775659570998
"11332",238.677871932286,0.603178945648678,0.221511003383647,2.7230202402361,0.00646880945833656,0.0219970619360448,"11332","Not significant",1.65763532236751
"388341",80.8358909933272,-0.891947844125267,0.327564470944523,-2.72296882977986,0.00646981618144558,0.0219970619360448,"388341","Not significant",1.65763532236751
"131583",225.355123637923,-0.895231361730006,0.328797767282233,-2.72274160840502,0.00647426733438843,0.0220068709682695,"131583","Not significant",1.65744170291772
"119016",226.113418295695,-0.889039705188984,0.326553351719973,-2.72249450359755,0.00647911112061254,0.0220180095445822,"119016","Not significant",1.65722194435049
"84460",166.363495543258,-0.742045961219344,0.272576707701859,-2.72233811713283,0.006482178316192,0.0220231067937935,"84460","Not significant",1.65712141523591
"5046",150.877678136606,-1.41379741075153,0.519354227880801,-2.72222181866211,0.00648446011583597,0.0220255338524842,"5046","Down",1.65707355640612
"146862",12.5847339680814,-1.23211699567657,0.452671947304746,-2.72187619094294,0.0064912456670266,0.0220350454817473,"146862","Down",1.65688604874147
"57107",207.511062120127,0.395790958113568,0.145409977105313,2.7218968463692,0.00649083996909418,0.0220350454817473,"57107","Not significant",1.65688604874147
"84900",13.9791180701783,1.17220346750025,0.430665890188354,2.72183958424843,0.00649196472348662,0.0220350454817473,"84900","Up",1.65688604874147
"25925",8.77038661778448,-1.24042864165133,0.455775526603143,-2.72157799014822,0.00649710523901134,0.0220471680315352,"25925","Down",1.65664718793151
"339366",29.8725260972595,-0.914335980805688,0.336035533743352,-2.7209502835019,0.00650945507070528,0.0220837427941938,"339366","Not significant",1.65592731966054
"1800",8.77784166452041,1.80727272075573,0.664399524692201,2.72015956301744,0.00652504217312579,0.022131279897843,"1800","Up",1.65499346919532
"390637",16.1452982718472,0.776047820785111,0.285315048496381,2.71996806644062,0.00652882210131498,0.0221387567972196,"390637","Not significant",1.65484677059671
"10123",4825.69571682371,-0.779323878161532,0.286613193105765,-2.71907887322531,0.0065463995975082,0.0221930053423849,"10123","Not significant",1.65378388229996
"22872",3582.43945778816,0.495607571404197,0.182288885708555,2.71880301137272,0.00655186145509953,0.0222061642949973,"22872","Not significant",1.65352645132901
"109",500.186001004768,0.616456125696939,0.226748345184445,2.71867971162255,0.00655430402259917,0.0222090861166056,"109","Not significant",1.65346931190092
"23005",383.811269449796,-0.356527810246238,0.131168560716014,-2.71808891017823,0.00656601916356416,0.0222369727836664,"23005","Not significant",1.65292433547277
"272",465.141090363762,-0.679932009678087,0.250156613979333,-2.71802531566989,0.00656728131598459,0.0222369727836664,"272","Not significant",1.65292433547277
"375190",45.9371535258578,-0.712112515393786,0.26199244862541,-2.71806504015674,0.00656649288338228,0.0222369727836664,"375190","Not significant",1.65292433547277
"9246",4491.34772478925,0.86748660856809,0.319194221594735,2.71773907508105,0.00657296499951889,0.0222508562209683,"9246","Not significant",1.65265327255329
"4943",548.420341208846,-0.367669726981048,0.13529936644442,-2.71745342674671,0.00657864133255256,0.0222647080936967,"4943","Not significant",1.6523829944078
"10427",887.753840194424,-0.350320252417223,0.128934387509886,-2.71704282451694,0.00658680844113174,0.0222859871217412,"10427","Not significant",1.65196812478038
"7324",957.221754304666,0.301137551413616,0.110835480635134,2.71697789992853,0.00658810066209173,0.0222859871217412,"7324","Not significant",1.65196812478038
"5875",559.270989356546,0.477166692308943,0.175653324200278,2.71652526065993,0.00659711606563339,0.0223111131057233,"5875","Not significant",1.65147876214044
"157567",102.531889409498,0.792828973574948,0.291864832993408,2.71642515284757,0.00659911145181109,0.0223124913669031,"157567","Not significant",1.6514519345799
"285193",148.766382233761,-0.522693427910314,0.192431059033742,-2.71626332326457,0.00660233824708427,0.022318031524664,"285193","Not significant",1.6513441133042
"8667",4128.02649537214,-0.342457591976706,0.126094970032537,-2.71587036253975,0.0066101795798133,0.0223391638902204,"8667","Not significant",1.65093308568141
"1070",67.8266544649744,0.924899654247,0.340563970953075,2.7157883191773,0.00661181776995888,0.0223393275555331,"1070","Not significant",1.65092990388454
"9819",719.33068719828,-0.708267413907038,0.260859364569463,-2.71513125501935,0.00662495078774545,0.0223783193436055,"9819","Not significant",1.65017253296432
"9736",2971.20500437063,-0.359770994705586,0.132535268156612,-2.71453025077414,0.00663698384619498,0.0224135777473521,"9736","Not significant",1.64948881406224
"5321",71.8470452027462,1.1021898834413,0.406054820226445,2.71438689688905,0.00663985691943554,0.0224178927034859,"5321","Up",1.64940521378657
"29078",155.649723385027,0.644072231080519,0.237302524215649,2.71413982303541,0.00664481135458131,0.0224292311204844,"29078","Not significant",1.64918561388267
"10399",18737.9951045486,-0.497113831463708,0.183187060774922,-2.713695112312,0.0066537372683027,0.0224539664011022,"10399","Not significant",1.64870693154445
"23392",1346.81554245169,0.352774921748313,0.130021814706,2.71319795486622,0.00666372861547655,0.0224822843948803,"23392","Not significant",1.64815956277885
"5128",914.161085677228,0.55671616208214,0.205197121586433,2.71307978288399,0.00666610549482695,0.022484905044001,"5128","Not significant",1.64810894216113
"1875",228.786770961586,1.10913100238625,0.408846030637246,2.71283299646449,0.00667107174836997,0.0224962563494348,"1875","Up",1.64788974775777
"55020",862.249532269831,-0.619451852469957,0.228374643369434,-2.71243708728158,0.00667904585086509,0.022517742873406,"55020","Not significant",1.64747514431592
"408050",966.350683744269,1.54992474738091,0.571449398168856,2.71226945438645,0.00668242476691363,0.0225237305887911,"408050","Up",1.64735967599011
"10010",910.347241504123,0.492771149358515,0.181709330072927,2.71186487320573,0.00669058609531966,0.0225458311298398,"10010","Not significant",1.64693375022435
"55748",2228.30087496011,0.449567649633384,0.165792012152592,2.71163636773774,0.00669519953211196,0.0225559683110135,"55748","Not significant",1.64673852422563
"84108",99.8386990245678,0.568328135462342,0.2096210990309,2.71121627588913,0.00670368848552051,0.0225791540264943,"84108","Not significant",1.64629233382416
"1291",48.2733956465582,-1.05585970530965,0.389466343643447,-2.71104223135718,0.00670720830230227,0.0225855957498086,"1291","Down",1.64616844938232
"25921",1934.91682058116,0.265876023933919,0.0980806793987201,2.71078897050736,0.00671233313023916,0.0225935534866982,"25921","Not significant",1.64601545839805
"95681",166.958769609337,0.443841800809429,0.163736417874992,2.71070911755435,0.00671394971429453,0.0225935534866982,"95681","Not significant",1.64601545839805
"9686",463.54092346244,-0.418088271418756,0.15423700801725,-2.71068712232798,0.00671439505838681,0.0225935534866982,"9686","Not significant",1.64601545839805
"4056",4.96451491534444,-1.3286737908879,0.490208622052843,-2.71042517637455,0.00671970079992858,0.0226059936893934,"4056","Down",1.64577639797119
"8841",823.803757784821,-0.272539439991682,0.100589727514356,-2.70941622694808,0.00674017240297195,0.0226694357603068,"8841","Not significant",1.64455928927952
"219",136.909238498529,0.660981507051242,0.243979254585426,2.709170942318,0.00674515769553836,0.0226699248834501,"219","Not significant",1.64454991890115
"7421",658.341467688998,0.700704694661308,0.258641619659772,2.70917223447272,0.00674513142443169,0.0226699248834501,"7421","Not significant",1.64454991890115
"8078",975.361038023859,0.33633217162876,0.12414147631828,2.70926511914886,0.00674324320476009,0.0226699248834501,"8078","Not significant",1.64454991890115
"259173",100.941254578742,-0.872408653557065,0.322034743160345,-2.70905134332876,0.00674758968942253,0.0226726758287339,"259173","Not significant",1.64449722142286
"23524",19218.6593448173,-0.572727579576635,0.211457244857722,-2.70847934277207,0.00675923197590846,0.0227009387489163,"23524","Not significant",1.64395618311329
"56889",1932.70401925197,0.66049387576833,0.243860847768108,2.70848675305355,0.00675908103443903,0.0227009387489163,"56889","Not significant",1.64395618311329
"10294",823.850018958228,0.338159560447797,0.124880175846054,2.70787223157552,0.00677160863864726,0.0227370715866837,"10294","Not significant",1.64326547085499
"23584",41.5555950487779,-1.61772166143839,0.597436137415933,-2.70777336710072,0.00677362603241521,0.0227384120897034,"23584","Down",1.64323986703432
"83694",28.4720894171071,0.99948036584086,0.369304939311044,2.70638234003975,0.00680206816396048,0.0228284360735545,"83694","Not significant",1.64152384005993
"3727",5965.33606978696,-1.17188416344492,0.433046337504166,-2.70614034100599,0.00680702722876058,0.0228396243119732,"3727","Down",1.64131104405924
"10383",2205.23527148613,0.761632387442889,0.281527912200553,2.70535301984665,0.00682318356818976,0.0228883684650758,"10383","Not significant",1.64038516371987
"2359",73.1138254523013,1.42284968477665,0.525960536435614,2.70524038632094,0.0068254976961786,0.022890666736683,"2359","Up",1.64034155744144
"7805",37900.7197226351,-0.739031354607201,0.273218782698523,-2.70490684171838,0.00683235472097994,0.0229038708564009,"7805","Not significant",1.64009111375133
"80183",316.748693483684,-0.771427115443848,0.285197189959825,-2.70489030958726,0.0068326947502158,0.0229038708564009,"80183","Not significant",1.64009111375133
"80774",8260.0344282185,-0.562084090956744,0.207831704211133,-2.70451562282207,0.00684040530391487,0.0229242488267617,"80774","Not significant",1.63970488622445
"1124",249.462671237807,-0.757017749633187,0.279926545137781,-2.70434427453309,0.0068439340276031,0.0229306058550021,"1124","Not significant",1.63958447052046
"2273",267.542947063722,-1.13810762198502,0.420863759322848,-2.70421863791786,0.00684652241042691,0.0229338099907793,"2273","Down",1.63952378999227
"54914",296.549382310276,0.684916147054243,0.253298310621999,2.70399018995572,0.0068512311806176,0.0229441135724591,"54914","Not significant",1.63932871626638
"9425",479.38379771747,0.435993948571365,0.161275878224271,2.70340458456577,0.00686331497349745,0.0229791046003303,"9425","Not significant",1.63866689795895
"54928",1159.17551023161,0.533437420510299,0.197446326392417,2.70168318781537,0.00689894643514471,0.0230929002636145,"54928","Not significant",1.63652152011941
"94015",607.601657848763,-0.83781592953606,0.310141280254553,-2.70140088687455,0.00690480566192675,0.0231070086119063,"94015","Not significant",1.63625627379527
"79364",744.648317881271,-0.553523723064128,0.204926837692172,-2.70107970872802,0.00691147723078887,0.0231238281064393,"79364","Not significant",1.63594026766149
"348938",22.2777645777477,-1.24486306798717,0.461006593643622,-2.70031510427702,0.00692738303683203,0.0231715273586202,"348938","Down",1.63504533860715
"64975",299.315346800349,0.441583897225518,0.163549528040818,2.70000104870562,0.0069339257491265,0.0231878925813245,"64975","Not significant",1.63473872018009
"51429",392.721348176881,-0.600528634679172,0.222497093004108,-2.69904036304907,0.00695397416463255,0.0232494039879649,"51429","Not significant",1.63358817602374
"80209",1410.23680525639,0.521271714780181,0.193160176609556,2.69865002160281,0.00696213501079926,0.0232711515632139,"80209","Not significant",1.6331821253005
"51373",83.2967270124237,0.789428748123971,0.292601784387364,2.69796286368123,0.00697652228498611,0.0233136958736325,"51373","Not significant",1.63238887318508
"6301",1558.31266243275,0.329092393858711,0.121991713625369,2.69766186635706,0.00698283278091462,0.0233292359099887,"6301","Not significant",1.63209948518867
"10842",15.635808667005,-1.95872402907948,0.72626448125175,-2.69698447279637,0.00699705328767924,0.0233711891605583,"10842","Down",1.6313191895021
"200895",97.2424160093242,0.792949173037392,0.294133066116771,2.69588585705828,0.00702017180494804,0.0234372663823069,"200895","Not significant",1.63009304386178
"8604",302.803508495828,0.572001986857526,0.212173878425678,2.6959114434904,0.00701963260235119,0.0234372663823069,"8604","Not significant",1.63009304386178
"8775",3346.98848942528,0.58270627977897,0.216199565818344,2.69522409803808,0.0070341304902252,0.0234782901778253,"8775","Not significant",1.62933353405874
"9671",6.25578321803725,-1.44371186868726,0.53569851727268,-2.69500814756293,0.00703869099038412,0.0234879329842977,"9671","Down",1.62915520089001
"11231",1373.74879055339,0.60888857916567,0.225946853212095,2.69483097688513,0.00704243451089393,0.023490177624831,"11231","Not significant",1.62911369922102
"56895",189.203292131294,-0.759533141599868,0.281849504312057,-2.69481808546639,0.0070427069693576,0.023490177624831,"56895","Not significant",1.62911369922102
"10870",1437.96095361996,-0.49570028416735,0.183974352951114,-2.69439884536008,0.00705157271550829,0.0235141670143148,"10870","Not significant",1.62867040145944
"719",1111.12629624254,1.29163042410343,0.479409203680548,2.6942128231733,0.00705550976917196,0.023521713707332,"719","Up",1.62853104031166
"7268",262.244711392582,0.447079449718888,0.165958151264121,2.6939288387671,0.00706152394413136,0.0235361799010754,"7268","Not significant",1.62826402503183
"55017",423.478837478148,0.583892827211288,0.216782950941078,2.69344440915001,0.00707179373896082,0.0235648199240876,"55017","Not significant",1.62773587465138
"10396",1157.52627348081,-0.518587673767581,0.192580460107863,-2.69283640446763,0.00708470227371555,0.0236022371622216,"10396","Not significant",1.62704683003159
"84874",170.019878136521,-0.65437865751956,0.243043092036621,-2.69243882653106,0.00709315467862924,0.0236247948670534,"84874","Not significant",1.62663195376023
"56926",1366.9466286764,0.566638947899062,0.210490880937284,2.69198810597354,0.00710274783117402,0.0236511404084496,"56926","Not significant",1.62614791365107
"9016",60.0283284224724,0.508977503321026,0.189120194018911,2.69129114403367,0.00711760492785297,0.0236949974996896,"9016","Not significant",1.62534333279159
"55001",161.028536096845,-0.523408797250833,0.194493667775017,-2.69113541452822,0.00712092841560502,0.0237004467304789,"55001","Not significant",1.62524346788216
"2086",175.317215869395,-0.95455972220689,0.354905376499473,-2.6896175302329,0.00715339525356342,0.0238028676540548,"2086","Not significant",1.62337071809858
"266812",80.6874427903666,-0.838856909516743,0.311926482615964,-2.68927762234771,0.00716068390980168,0.0238214797113005,"266812","Not significant",1.62303126508275
"5203",127.168855494449,0.576798043169847,0.214546285085073,2.68845504801508,0.00717834999288528,0.023874597420124,"5203","Not significant",1.62206394287271
"219402",512.396619760639,0.354625375748909,0.131924436305265,2.68809468268887,0.00718610172345006,0.0238947234779745,"219402","Not significant",1.62169799099314
"115362",4509.85907852737,1.19164030544844,0.443374628060033,2.68766011862793,0.00719545951770011,0.0239167357234555,"115362","Up",1.62129809533709
"27351",982.664575122372,0.379899898139519,0.141351306234839,2.68762920031569,0.00719612572151791,0.0239167357234555,"27351","Not significant",1.62129809533709
"55755",710.46223746772,0.421925783055061,0.156998584740727,2.68744959549696,0.00719999680188976,0.0239239430267569,"55755","Not significant",1.62116724050147
"5207",8.05569837804758,0.950200019885317,0.353700677779898,2.68645235810549,0.00722152459873514,0.0239898022840251,"5207","Not significant",1.61997333132816
"10783",389.863250724331,-0.812125177228388,0.302502399684569,-2.68469003245998,0.0072597099792783,0.0241109535875251,"10783","Not significant",1.61778561294853
"81606",2320.1375246385,-0.711776984188384,0.265133221510478,-2.68460127377985,0.00726163795139902,0.0241116579614979,"81606","Not significant",1.61777292571656
"23428",89.3893959432444,-1.0251934727518,0.381936785723916,-2.68419673378322,0.00727043098959865,0.0241336122960138,"23428","Down",1.61737766844299
"728047",247.212960046435,-0.974018865263645,0.362879431265337,-2.6841390868237,0.0072716847752151,0.0241336122960138,"728047","Not significant",1.61737766844299
"64283",13.2353007771429,-1.39294740164324,0.518994711641984,-2.68393370952907,0.00727615318107482,0.0241427401417859,"64283","Down",1.61721344008283
"123720",748.850627427879,-0.753517786536618,0.280764289872826,-2.68380920835028,0.0072788631599274,0.0241460304823654,"123720","Not significant",1.61715425544255
"54407",2024.02457782381,0.426756526498929,0.159073919964483,2.68275608342469,0.00730182246256089,0.0242164761019367,"54407","Not significant",1.61588905363014
"3728",1594.951228122,1.21272857614884,0.452105914466267,2.68239927270256,0.00730961606059542,0.0242366033231446,"3728","Up",1.61552824512372
"7336",540.934405168884,0.542823234263716,0.202377645756884,2.68222921673775,0.00731333311448275,0.0242432075783703,"7336","Not significant",1.61540991992541
"66002",4.61911576561473,-1.841433384183,0.686570399856026,-2.68207511504887,0.00731670290720206,0.0242486578424536,"66002","Down",1.6153122944946
"3109",1985.89385919398,-0.806106031577997,0.300576177558723,-2.68186932885095,0.0073212050745526,0.0242578575118163,"3109","Not significant",1.61514755927673
"256987",490.261942375174,-0.557877290221918,0.208146654802641,-2.68021261620026,0.00735754109666234,0.024372505301815,"256987","Not significant",1.6130998264644
"80153",497.640605612927,0.324908306916547,0.121245219132265,2.67976180208895,0.0073674565855001,0.0243995993258184,"80153","Not significant",1.61261730530122
"2650",330.846384581882,0.808385963197178,0.301672601911179,2.67967975240652,0.00736926252666011,0.0243998296476503,"2650","Not significant",1.61261320576552
"29966",191.037450812657,0.38853719593153,0.145006556799167,2.67944570582178,0.00737441615308701,0.0244111415272506,"29966","Not significant",1.61241191139009
"200765",95.7803108568693,-0.777978846780836,0.290405746215616,-2.67893751042796,0.00738561757676645,0.0244424630684697,"200765","Not significant",1.6118550323433
"141",393.97753408282,0.782816853260579,0.292238260653306,2.67869392430195,0.0073909920062138,0.0244544901510045,"141","Not significant",1.61164138730655
"24144",681.152840283545,0.388522962409785,0.145049455144995,2.67855513156812,0.00739405586654882,0.0244588684173126,"24144","Not significant",1.61156363934736
"79661",83.9208302923717,-0.926952548342239,0.346122151567684,-2.67810813073885,0.00740393118921517,0.0244857710216172,"79661","Not significant",1.61108621612354
"9582",344.320575797308,2.01174768837601,0.751365398839827,2.67745585767233,0.00741836269676187,0.0245277253211524,"9582","Up",1.6103427259998
"10557",198.55926969317,0.446786144839752,0.166915898196554,2.67671413967789,0.00743480382234113,0.0245763028255793,"10557","Not significant",1.60948345030305
"128387",276.732092927582,0.398601663479399,0.148946423429018,2.67614122113753,0.00744752565609574,0.0246067788665548,"128387","Not significant",1.60894523359663
"89790",1721.16202715677,-1.06193963650167,0.396810288314655,-2.67618977575398,0.00744644672908649,0.0246067788665548,"89790","Down",1.60894523359663
"1493",176.978456723508,1.19397495473412,0.446176635186658,2.67601407284499,0.00745035166921952,0.0246103294912724,"1493","Up",1.60888257177938
"4744",63.8824056276634,0.698402649322345,0.260997187862949,2.67590105104534,0.00745286451259593,0.0246109885652212,"4744","Not significant",1.60887094136433
"57446",783.038329674355,-0.311658659947312,0.116471006980378,-2.67584756092834,0.00745405403740261,0.0246109885652212,"57446","Not significant",1.60887094136433
"257160",409.067607456427,-0.370474952297563,0.138485825499421,-2.67518318904855,0.00746884268086124,0.0246540233383749,"257160","Not significant",1.60811219723569
"7332",2661.53936720811,0.335993916753518,0.125616421627075,2.67476108936619,0.00747825210938069,0.0246792857306288,"7332","Not significant",1.60766741383391
"171024",18.0693752990758,0.965592040694203,0.361040593572836,2.67446945823671,0.00748475934666734,0.0246949608686005,"171024","Not significant",1.60739165768078
"283537",427.553338137547,-0.492646774890497,0.184210826286217,-2.67436385158519,0.00748711702596167,0.0246969409504257,"283537","Not significant",1.60735683664417
"60488",510.311575118089,0.450844072598047,0.168635682375668,2.67347969449139,0.00750688206710306,0.0247455902120849,"60488","Not significant",1.60650218328363
"7629",506.171866283188,-0.347870437766983,0.130119554525047,-2.67346778919397,0.0075071485250582,0.0247455902120849,"7629","Not significant",1.60650218328363
"93081",85.7894143873246,0.70153859755093,0.262400686773961,2.67353948717083,0.00750554394780622,0.0247455902120849,"93081","Not significant",1.60650218328363
"23450",2337.57949569847,0.485028412204482,0.181450570858217,2.67306082262743,0.00751626213324017,0.0247698207073853,"23450","Not significant",1.60607713697795
"78988",355.085158333832,0.46300499268493,0.173229360316762,2.67278590556643,0.00752242423840883,0.0247843154509076,"78988","Not significant",1.60582307191716
"56947",960.906781671638,0.429067214326453,0.160551814035298,2.67245323202714,0.00752988697843541,0.0248030876279828,"56947","Not significant",1.60549425238637
"54805",232.604817030094,-0.474331238852776,0.177535968994152,-2.67174726079536,0.00754574576017559,0.0248495006847873,"54805","Not significant",1.6046823333701
"1823",46.1645131446571,-1.24558479048467,0.466244710527766,-2.67152583688238,0.00755072594377553,0.0248600752019526,"1823","Down",1.60449756194765
"92856",794.667551484085,0.499495278956757,0.186992541554908,2.67120428870199,0.00755796333213958,0.0248780746646112,"92856","Not significant",1.60418323310059
"27241",126.451920959973,-0.37191888130177,0.139241787891871,-2.67102919987343,0.00756190683650683,0.0248852259640735,"27241","Not significant",1.60405841139958
"64755",1185.43169937542,0.609196711351404,0.228093760268188,2.67081708256781,0.0075666867999364,0.0248947754208631,"64755","Not significant",1.60389178720012
"79811",1591.08816402684,0.307509325603985,0.115139981718699,2.67074322067609,0.00756835187858861,0.0248947754208631,"79811","Not significant",1.60389178720012
"8329",11.9992366104201,1.12974094471997,0.42306562207531,2.67036810785554,0.00757681316940589,0.0249167747850436,"8329","Up",1.60350817323707
"51239",94.5701162068633,0.572443276404225,0.214383821825526,2.67017945444644,0.00758107176375403,0.0249249462855104,"51239","Not significant",1.60336576894134
"54606",631.078152210397,0.448603462168144,0.168011485825007,2.67007615559919,0.00758340450393358,0.0249267836466139,"54606","Not significant",1.60333375577791
"27309",322.564869192233,0.490451704615903,0.183709540279004,2.66971276435096,0.00759161588018081,0.0249479388092378,"27309","Not significant",1.60296532983026
"23376",697.021392728522,0.727035768054767,0.272444299658113,2.66856663533469,0.00761756664506559,0.0250273664943796,"23376","Not significant",1.60158484664151
"201633",507.028937440351,-0.896866663350333,0.336107441780388,-2.66839275738603,0.00762151054600146,0.0250344708257159,"201633","Not significant",1.60146158420917
"168451",396.730090833991,0.453667821661598,0.170035191134464,2.66808193430286,0.00762856519823877,0.0250517873722017,"168451","Not significant",1.60116128304256
"54623",993.941753736255,0.432332924526761,0.162058392183358,2.66776017398473,0.00763587425486482,0.0250699310816263,"54623","Not significant",1.6008468599353
"22828",1252.16184657821,-0.271130410431888,0.101660707716995,-2.66701281665937,0.00765287533449882,0.0251198795142204,"22828","Not significant",1.59998244799355
"81793",227.553302316799,-0.712197355917533,0.267051717679497,-2.66688925316061,0.00765568945540536,0.0251232480680421,"81793","Not significant",1.59992421338876
"10244",188.634699804369,0.455614720239137,0.170971220768387,2.66486206386953,0.00770199069374054,0.0252633924436139,"10244","Not significant",1.59750833150767
"222194",530.385083945714,0.344713320463064,0.129354971805755,2.66486332648041,0.00770196177762596,0.0252633924436139,"222194","Not significant",1.59750833150767
"23406",19894.6978701815,-0.750854156680604,0.281776023272775,-2.66471982945736,0.00770524874663164,0.0252681809539481,"23406","Not significant",1.59742602163758
"23233",119.362427303686,-0.477082479455633,0.17906175690134,-2.66434602067764,0.00771381718256407,0.0252903777530075,"23233","Not significant",1.59704468371129
"55266",514.417976504382,0.674568459866409,0.253266371730885,2.66347425146197,0.00773383304261467,0.0253500867540987,"55266","Not significant",1.59602055006785
"6147",11926.5160915695,-0.47281104573143,0.177524851969426,-2.66335130257064,0.00773665969636651,0.0253534379788578,"6147","Not significant",1.59596314110347
"9675",432.631619491702,0.418713754754593,0.157281122775928,2.66219968019377,0.00776318102636467,0.0254344182286025,"9675","Not significant",1.59457819170659
"84953",97.6335665168121,-1.13749939406013,0.427452953814061,-2.66111015004223,0.00778834736500582,0.0255109224179631,"84953","Down",1.59327383798806
