"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"ENSG00000017797","OK",1.09510958373723e-60,16.3917568477866,0.105220432528084,"ENSG00000017797",8.06197909394132e-60
"ENSG00000071462","OK",1.60676187487047e-60,16.368438713795,0.105081466348658,"ENSG00000071462",1.18225422381183e-59
"ENSG00000138175","OK",1.61352017107135e-60,16.3681832296489,0.105099891115329,"ENSG00000138175",1.18661310202419e-59
"ENSG00000172500","OK",1.87516687106754e-60,16.3590333918224,0.105080583220518,"ENSG00000172500",1.37832033112112e-59
"ENSG00000118939","OK",1.910474353546e-60,16.3578972846739,0.105058880806335,"ENSG00000118939",1.40354735178124e-59
"ENSG00000101194","OK",2.07386674126242e-60,16.3528983301463,0.10493276277005,"ENSG00000101194",1.52279848533688e-59
"ENSG00000095261","OK",2.59457403149033e-60,16.3392449965754,0.104898280719862,"ENSG00000095261",1.90416029153183e-59
"ENSG00000169439","OK",2.68536635710674e-60,16.3371476180151,0.104928172010297,"ENSG00000169439",1.9697764671031e-59
"ENSG00000115307","OK",5.22794746139606e-60,16.2964701185272,0.104662731602681,"ENSG00000115307",3.83284003832145e-59
"ENSG00000143153","OK",5.30965182493949e-60,16.2955220470481,0.104626180462253,"ENSG00000143153",3.89073559536911e-59
"ENSG00000176907","OK",5.38779282915891e-60,16.2946288241943,0.104654248408713,"ENSG00000176907",3.94596176154105e-59
"ENSG00000188690","OK",5.80973150052923e-60,16.290018208096,0.104636341345688,"ENSG00000188690",4.25279522038226e-59
"ENSG00000255112","OK",5.9847925660757e-60,16.288202474884,0.104624814042258,"ENSG00000255112",4.37868851169211e-59
"ENSG00000124226","OK",6.08768462197556e-60,16.2871598099026,0.10456430997144,"ENSG00000124226",4.45167806572537e-59
"ENSG00000111196","OK",8.64106092622231e-60,16.2657208387473,0.104479009959644,"ENSG00000111196",6.3156120017297e-59
"ENSG00000213190","OK",1.12557549006359e-59,16.24952134978,0.104358932867278,"ENSG00000213190",8.22242434266793e-59
"ENSG00000135052","OK",1.3123710170486e-59,16.2401050734449,0.104312197141979,"ENSG00000135052",9.58206004901553e-59
"ENSG00000171227","OK",1.5122968787098e-59,16.2314043838021,0.104255590579701,"ENSG00000171227",1.10361203211336e-58
"ENSG00000024526","OK",1.55940902363941e-59,16.2295213716364,0.103627389608816,"ENSG00000024526",1.13740895093453e-58
"ENSG00000176407","OK",2.1553173463181e-59,16.209643261903,0.104005170259717,"ENSG00000176407",1.57124954467874e-58
"ENSG00000103485","OK",3.32399108270555e-59,16.1829955263248,0.103887281885748,"ENSG00000103485",2.42198387137915e-58
"ENSG00000116478","OK",3.54180445370653e-59,16.1790878391999,0.10389510143493,"ENSG00000116478",2.57936941859027e-58
"ENSG00000272888","OK",3.84017878680857e-59,16.1741067554991,0.10368078361056,"ENSG00000272888",2.79523351508589e-58
"ENSG00000177479","OK",4.09962877627214e-59,16.1700794263414,0.103788930351077,"ENSG00000177479",2.9825585721186e-58
"ENSG00000261824","OK",5.03832115517439e-59,16.1573721924915,0.103419228046404,"ENSG00000261824",3.66360131850947e-58
"ENSG00000115946","OK",6.02183546010339e-59,16.146373878217,0.103697052949863,"ENSG00000115946",4.3765235436408e-58
"ENSG00000189306","OK",6.11413583636693e-59,16.1454353341699,0.103677007120867,"ENSG00000189306",4.44133575079912e-58
"ENSG00000137955","OK",6.20159132196564e-59,16.1445589876291,0.103663722946185,"ENSG00000137955",4.50256423544244e-58
"ENSG00000148339","OK",6.83399921220663e-59,16.1385660339457,0.0732213730484337,"ENSG00000148339",4.95918218342933e-58
"ENSG00000114767","OK",7.55337193413982e-59,16.1323868566435,0.103597398003165,"ENSG00000114767",5.47840943494496e-58
"ENSG00000111481","OK",7.98386646816922e-59,16.1289636817834,0.103465118382752,"ENSG00000111481",5.78769280207803e-58
"ENSG00000065427","OK",8.88188696352486e-59,16.1223787807359,0.1034125904713,"ENSG00000065427",6.43540898024524e-58
"ENSG00000277972","OK",9.49210417225471e-59,16.1182725681613,0.103330483974148,"ENSG00000277972",6.87404264979525e-58
"ENSG00000085563","OK",9.93525314143447e-59,16.115452207173,0.103070539056399,"ENSG00000085563",7.19130307534974e-58
"ENSG00000162642","OK",1.00477102012785e-58,16.1147564274331,0.103474569169898,"ENSG00000162642",7.26900214612328e-58
"ENSG00000125863","OK",1.08943844403104e-58,16.1097543595374,0.103447604515335,"ENSG00000125863",7.87752058436881e-58
"ENSG00000111231","OK",1.16614972780512e-58,16.1055460590736,0.103432751497708,"ENSG00000111231",8.42792051756718e-58
"ENSG00000183010","OK",1.24303991200685e-58,16.1015960656551,0.103409448186185,"ENSG00000183010",8.97905366606065e-58
"ENSG00000084072","OK",1.49198060546888e-58,16.0902983150182,0.103333458925857,"ENSG00000084072",1.07717970312609e-57
"ENSG00000169727","OK",1.51810277668867e-58,16.0892236815458,0.103324458805736,"ENSG00000169727",1.09548329745525e-57
"ENSG00000135018","OK",1.68479240322323e-58,16.0827719254665,0.103272723304938,"ENSG00000135018",1.21515224903875e-57
"ENSG00000127914","OK",1.83748139950465e-58,16.077397464862,0.10326341744115,"ENSG00000127914",1.32460709301341e-57
"ENSG00000147853","OK",1.86289276329567e-58,16.0765464236423,0.10321962684625,"ENSG00000147853",1.34224537853872e-57
"ENSG00000162971","OK",2.08189444374094e-58,16.069657746428,0.102436363238375,"ENSG00000162971",1.49928023662417e-57
"ENSG00000121152","OK",3.14578861752235e-58,16.0440485210214,0.102877554524588,"ENSG00000121152",2.26429916533504e-57
"ENSG00000138835","OK",3.1630795486551e-58,16.0437081774621,0.103003869346023,"ENSG00000138835",2.27559334448769e-57
"ENSG00000136448","OK",3.24193594625271e-58,16.0421791569135,0.102924453230483,"ENSG00000136448",2.33114534699456e-57
"ENSG00000198860","OK",3.37881309708504e-58,16.0396110365066,0.103020085075631,"ENSG00000198860",2.4283405093401e-57
"ENSG00000158526","OK",3.58713431534271e-58,16.0358948548778,0.102980868598261,"ENSG00000158526",2.57675814985451e-57
"ENSG00000166347","OK",3.81963592068038e-58,16.0319931334785,0.102957716761764,"ENSG00000166347",2.74238675920429e-57
"ENSG00000087076","OK",5.15660342205875e-58,16.0133341034019,0.102588466701553,"ENSG00000087076",3.70042232451774e-57
"ENSG00000145979","OK",6.84193519388914e-58,15.9957327683284,0.102737191940091,"ENSG00000145979",4.90735472832503e-57
"ENSG00000180398","OK",7.88371089260814e-58,15.9869042120529,0.102679450550385,"ENSG00000180398",5.65171471903052e-57
"ENSG00000118508","OK",9.06671419359463e-58,15.9781903205576,0.102622178023569,"ENSG00000118508",6.49651768138521e-57
"ENSG00000145293","OK",1.02103811161548e-57,15.9707825785378,0.102570020941069,"ENSG00000145293",7.31229862110116e-57
"ENSG00000085231","OK",1.02435578530456e-57,15.9705802405993,0.102575315316353,"ENSG00000085231",7.33236654976687e-57
"ENSG00000168286","OK",1.0716707918148e-57,15.9677635647832,0.102507862109609,"ENSG00000168286",7.66718997584601e-57
"ENSG00000177963","OK",1.0819430307481e-57,15.9671684406299,0.102401100787702,"ENSG00000177963",7.73679020931632e-57
"ENSG00000279483","OK",1.18436558049767e-57,15.9615247438545,0.102382252742396,"ENSG00000279483",8.46494052835095e-57
"ENSG00000163399","OK",1.24867168005707e-57,15.9582247244065,0.102388362289786,"ENSG00000163399",8.92006896305959e-57
"ENSG00000143436","OK",1.30545822036485e-57,15.9554484142565,0.102464217215285,"ENSG00000143436",9.32105033546649e-57
"ENSG00000170043","OK",2.26631352622315e-57,15.9209743996811,0.10021241097342,"ENSG00000170043",1.61734958773065e-56
"ENSG00000269821","OK",2.28891966258935e-57,15.9203534001345,0.102220546295815,"ENSG00000269821",1.63266320767344e-56
"ENSG00000127837","OK",2.33656251187234e-57,15.9190643971793,0.102208114400882,"ENSG00000127837",1.6658109577123e-56
"ENSG00000158402","OK",2.43117201427684e-57,15.916580528602,0.101704597725076,"ENSG00000158402",1.73239276347993e-56
"ENSG00000083937","OK",3.50632061037032e-57,15.8936468320713,0.102072415941165,"ENSG00000083937",2.497265800766e-56
"ENSG00000108528","OK",4.15151277610228e-57,15.8830576742666,0.102004061845137,"ENSG00000108528",2.95530361433948e-56
"ENSG00000165527","OK",4.92894115836668e-57,15.8722891911059,0.1018827831839,"ENSG00000165527",3.50696998976735e-56
"ENSG00000106993","OK",5.38567569799633e-57,15.8667269002955,0.101212357032033,"ENSG00000106993",3.83002327263009e-56
"ENSG00000006451","OK",9.07221014749107e-57,15.833956516392,0.101681524998134,"ENSG00000006451",6.44847800738458e-56
"ENSG00000150961","OK",9.31246134896004e-57,15.8323122126213,0.101438015084367,"ENSG00000150961",6.61594094736556e-56
"ENSG00000169019","OK",1.00268205669753e-56,15.8276616312419,0.10164347364648,"ENSG00000169019",7.11989360579583e-56
"ENSG00000152818","OK",1.01290830256046e-56,15.8270230399726,0.101401286871141,"ENSG00000152818",7.18891955454964e-56
"ENSG00000141027","OK",1.0186284873094e-56,15.8266686304994,0.101612577300537,"ENSG00000141027",7.22591170823021e-56
"ENSG00000189227","OK",1.17472095233805e-56,15.8176932113461,0.101476793628957,"ENSG00000189227",8.32904092976272e-56
"ENSG00000151092","OK",2.06109806777485e-56,15.7822512057618,0.101351977367377,"ENSG00000151092",1.46063765909126e-55
"ENSG00000150593","OK",2.2211155775117e-56,15.7775316569539,0.101130254098522,"ENSG00000150593",1.57325332962893e-55
"ENSG00000162174","OK",2.29555490191226e-56,15.7754504501416,0.101234311902904,"ENSG00000162174",1.62517060079134e-55
"ENSG00000118579","OK",2.62316455566618e-56,15.7670251870671,0.101181566841001,"ENSG00000118579",1.85618256095722e-55
"ENSG00000072571","OK",2.66786116191649e-56,15.7659578291202,0.100739323289084,"ENSG00000072571",1.88687167110583e-55
"ENSG00000170348","OK",2.89057126094159e-56,15.7608917841641,0.101166596072094,"ENSG00000170348",2.04336953500856e-55
"ENSG00000141682","OK",3.44045645223582e-56,15.749882422603,0.100895515326183,"ENSG00000141682",2.43087988674367e-55
"ENSG00000147416","OK",4.2984133240523e-56,15.7357963912787,0.101053457653179,"ENSG00000147416",3.03556766176742e-55
"ENSG00000135441","OK",6.19429483972401e-56,15.7126523231712,0.100796277198432,"ENSG00000135441",4.3722806702429e-55
"ENSG00000174669","OK",6.65778378749513e-56,15.7080776929285,0.100859629236205,"ENSG00000174669",4.69710609174322e-55
"ENSG00000163156","OK",7.38869347244088e-56,15.7014716152958,0.100836250347709,"ENSG00000163156",5.21018280904941e-55
"ENSG00000175183","OK",8.3751011759076e-56,15.6935206812803,0.100741400341715,"ENSG00000175183",5.90282775148334e-55
"ENSG00000111275","OK",1.02636130414499e-55,15.6806103424,0.100703233517102,"ENSG00000111275",7.23028074732749e-55
"ENSG00000047849","OK",1.25999186755939e-55,15.6675786071513,0.10061551548117,"ENSG00000047849",8.87171501598875e-55
"ENSG00000112473","OK",1.29840489139804e-55,15.6656694307705,0.100515875097839,"ENSG00000112473",9.137660945252e-55
"ENSG00000032219","OK",1.61835688528324e-55,15.6516588317155,0.100333013895075,"ENSG00000032219",1.13837240254122e-54
"ENSG00000060762","OK",1.7255958606451e-55,15.6475755229535,0.100489604085112,"ENSG00000060762",1.21320563153511e-54
"ENSG00000138363","OK",1.94443369826504e-55,15.6399740111175,0.100368324670558,"ENSG00000138363",1.36638737600907e-54
"ENSG00000166848","OK",2.31069598253528e-55,15.6289803295619,0.100367875524358,"ENSG00000166848",1.62296439306663e-54
"ENSG00000090863","OK",2.59614954302956e-55,15.621555862438,0.100316712625319,"ENSG00000090863",1.82255848719198e-54
"ENSG00000181222","OK",2.68934145553882e-55,15.6193072591992,0.100146602618939,"ENSG00000181222",1.8870500010917e-54
"ENSG00000240342","OK",3.02816289668475e-55,15.611739211399,0.100043366768285,"ENSG00000240342",2.12374560550036e-54
"ENSG00000176087","OK",3.09012587449391e-55,15.6104469519363,0.10021818410887,"ENSG00000176087",2.16613407160803e-54
"ENSG00000153551","OK",3.27854457452763e-55,15.6066703214586,0.100223981673257,"ENSG00000153551",2.29708076273431e-54
"ENSG00000035141","OK",3.30110956687964e-55,15.6062326033657,0.100120528464135,"ENSG00000035141",2.31175191382221e-54
"ENSG00000116016","OK",3.68540417194738e-55,15.5992034004103,0.100131057679786,"ENSG00000116016",2.57960155204762e-54
"ENSG00000116661","OK",4.52086330122924e-55,15.5861528806436,0.1000726401507,"ENSG00000116661",3.16282531890721e-54
"ENSG00000174738","OK",4.69524321042623e-55,15.5837343278465,0.0971489806617429,"ENSG00000174738",3.28320767855911e-54
"ENSG00000130749","OK",5.40883945973214e-55,15.5746896619599,0.0972067156486484,"ENSG00000130749",3.78034022780197e-54
"ENSG00000168701","OK",6.90115805456942e-55,15.5591013641366,0.0999102339596978,"ENSG00000168701",4.82098089440771e-54
"ENSG00000178307","OK",7.3840188231984e-55,15.5547719274449,0.0998774369738885,"ENSG00000178307",5.15576336388566e-54
"ENSG00000100201","OK",8.21123330325557e-55,15.5479717968161,0.0998352151919885,"ENSG00000100201",5.73053833524063e-54
"ENSG00000187288","OK",8.44552861689785e-55,15.5461695902901,0.0996092915941384,"ENSG00000187288",5.89116005483757e-54
"ENSG00000092010","OK",9.31064768136203e-55,15.5399209593268,0.0997111591443785,"ENSG00000092010",6.49143833196138e-54
"ENSG00000151893","OK",1.2304303688205e-54,15.522043871961,0.0996764665902061,"ENSG00000151893",8.57442975783145e-54
"ENSG00000130202","OK",1.30181127482608e-54,15.5184252845464,0.0996336143189861,"ENSG00000130202",9.06741516251288e-54
"ENSG00000138758","OK",1.31948378639814e-54,15.5175599216634,0.0996473250784422,"ENSG00000138758",9.18600973761175e-54
"ENSG00000162607","OK",1.57301850484453e-54,15.5062760629076,0.0995501549248025,"ENSG00000162607",1.09457153592973e-53
"ENSG00000135974","OK",2.35667219865213e-54,15.4802912115114,0.0985298993277218,"ENSG00000135974",1.63906839517991e-53
"ENSG00000111843","OK",3.42249074249933e-54,15.4562692926599,0.0992442964237576,"ENSG00000111843",2.37918308067292e-53
"ENSG00000159063","OK",3.79390727805819e-54,15.4496296723323,0.0991922807783364,"ENSG00000159063",2.63608906770013e-53
"ENSG00000077380","OK",3.90403016731833e-54,15.4477852104998,0.0991401304753362,"ENSG00000077380",2.7112803256723e-53
"ENSG00000129474","OK",4.81786760914839e-54,15.4342206271857,0.0991094998793787,"ENSG00000129474",3.34429141068412e-53
"ENSG00000091164","OK",4.84264682409934e-54,15.4338896227742,0.0990858896006311,"ENSG00000091164",3.35985198922756e-53
"ENSG00000095002","OK",5.16657689453556e-54,15.4297112130054,0.0989835309828004,"ENSG00000095002",3.58284852125691e-53
"ENSG00000138071","OK",5.51645986771221e-54,15.4254815159529,0.0990022777674967,"ENSG00000138071",3.82361640830754e-53
"ENSG00000163938","OK",5.82784920211664e-54,15.4219360839213,0.099013939814728,"ENSG00000163938",4.03748169516342e-53
"ENSG00000164733","OK",5.91134435205669e-54,15.4210174827025,0.098943221792407,"ENSG00000164733",4.09333255692806e-53
"ENSG00000128534","OK",6.27053264650513e-54,15.4172077315104,0.0989906252070168,"ENSG00000128534",4.33994091636216e-53
"ENSG00000128463","OK",7.01571764739237e-54,15.4099527718607,0.0987614621916165,"ENSG00000128463",4.85333424605358e-53
"ENSG00000165609","OK",7.40486873786262e-54,15.4064637134659,0.0988872676950113,"ENSG00000165609",5.12005095083228e-53
"ENSG00000153774","OK",8.05839217990953e-54,15.4009959273798,0.0988740140571505,"ENSG00000153774",5.56921826894331e-53
"ENSG00000174695","OK",9.10624435509287e-54,15.3930894057903,0.0988462918456538,"ENSG00000174695",6.29034062469577e-53
"ENSG00000226278","OK",9.35992650820439e-54,15.3913117178105,0.098825153433283,"ENSG00000226278",6.46243857894132e-53
"ENSG00000100991","OK",1.031123903188e-53,15.3850476029871,0.0987855484404691,"ENSG00000100991",7.11580556770641e-53
"ENSG00000156802","OK",1.05983788556408e-53,15.3832696721234,0.0986499706412345,"ENSG00000156802",7.31041428049366e-53
"ENSG00000145194","OK",1.35470062841492e-53,15.367371525755,0.098667981940141,"ENSG00000145194",9.33975135140346e-53
"ENSG00000072274","OK",1.41798719311657e-53,15.364412573798,0.0986568289878178,"ENSG00000072274",9.77133325954311e-53
"ENSG00000204386","OK",1.46077929763421e-53,15.3624854500267,0.0986052438332119,"ENSG00000204386",1.0061338474698e-52
"ENSG00000101928","OK",1.49996145518748e-53,15.360769578381,0.0986037343111828,"ENSG00000101928",1.03262109279436e-52
"ENSG00000114956","OK",1.62510140172133e-53,15.3555739524171,0.0985094273819435,"ENSG00000114956",1.11823015175048e-52
"ENSG00000134440","OK",1.63890848019045e-53,15.3550252942544,0.0986028581193978,"ENSG00000134440",1.12718546004588e-52
"ENSG00000077514","OK",1.76182596235644e-53,15.3503344331077,0.0983046839073012,"ENSG00000077514",1.2111382630544e-52
"ENSG00000168101","OK",1.79112719915768e-53,15.3492643696329,0.0985639427249466,"ENSG00000168101",1.23068609437776e-52
"ENSG00000178913","OK",2.08716650589841e-53,15.3393375109774,0.0984919246785015,"ENSG00000178913",1.43340266602574e-52
"ENSG00000124588","OK",2.2770268506805e-53,15.3336844884329,0.098462024266002,"ENSG00000124588",1.56303826724077e-52
"ENSG00000160570","OK",2.65808416400875e-53,15.3236324188134,0.0982558012173422,"ENSG00000160570",1.82373039385897e-52
"ENSG00000142684","OK",2.94945419731231e-53,15.316871635991,0.0976769261133396,"ENSG00000142684",2.02266572075087e-52
"ENSG00000181090","OK",4.81488860688519e-53,15.2849764585975,0.0980659304901955,"ENSG00000181090",3.30034509184232e-52
"ENSG00000105518","OK",5.18710818798917e-53,15.2801246095598,0.0981031159089597,"ENSG00000105518",3.55376877445906e-52
"ENSG00000104889","OK",5.39764724783445e-53,15.2775315755596,0.0980861480349243,"ENSG00000104889",3.69623191169713e-52
"ENSG00000171067","OK",5.43804875931411e-53,15.2770455207063,0.0980964033385013,"ENSG00000171067",3.72210623213304e-52
"ENSG00000137038","OK",5.8401367755964e-53,15.2723952217749,0.0977936631071778,"ENSG00000137038",3.99539515917786e-52
"ENSG00000151465","OK",6.35098422763612e-53,15.2669268314219,0.097909121049231,"ENSG00000151465",4.34279080142637e-52
"ENSG00000151090","OK",7.36153458207044e-53,15.2572929932006,0.0976454802668876,"ENSG00000151090",5.03138425568418e-52
"ENSG00000184900","OK",7.40019293609622e-53,15.2569511566649,0.097968070623791,"ENSG00000184900",5.05537675937063e-52
"ENSG00000179933","OK",7.79519210325197e-53,15.2535568868528,0.0978691143210435,"ENSG00000179933",5.32266045533139e-52
"ENSG00000115109","OK",9.36919585186398e-53,15.2415458419798,0.0977914119517854,"ENSG00000115109",6.39434129563634e-52
"ENSG00000147955","OK",1.27477930023864e-52,15.2214151401509,0.0977402205981484,"ENSG00000147955",8.69601246393003e-52
"ENSG00000075420","OK",1.34021549451269e-52,15.218140191269,0.0977106707964149,"ENSG00000075420",9.13800813923967e-52
"ENSG00000123595","OK",1.37188308079688e-52,15.216612048845,0.0971653406169058,"ENSG00000123595",9.34944564359081e-52
"ENSG00000137106","OK",1.37764153228284e-52,15.2163379489692,0.0975781935045815,"ENSG00000137106",9.38419325366803e-52
"ENSG00000065268","OK",1.38094948884801e-52,15.2161810070747,0.0976991035224742,"ENSG00000065268",9.40222335083069e-52
"ENSG00000140395","OK",1.6026753784717e-52,15.2064338053028,0.0975859028994061,"ENSG00000140395",1.09066277071785e-51
"ENSG00000220804","OK",1.67024558466378e-52,15.203729447871,0.0796871396901007,"ENSG00000220804",1.13610248448938e-51
"ENSG00000146592","OK",1.9791530614917e-52,15.192611464855,0.0964997938445078,"ENSG00000146592",1.34557810676847e-51
"ENSG00000186205","OK",1.99833627515695e-52,15.1919792559303,0.0975308575181451,"ENSG00000186205",1.35797118210976e-51
"ENSG00000152454","OK",2.25733411426261e-52,15.1839895217145,0.0970511601113706,"ENSG00000152454",1.5332408360629e-51
"ENSG00000109920","OK",2.47598232893997e-52,15.177925566606,0.0973836660982064,"ENSG00000109920",1.68094972145647e-51
"ENSG00000094916","OK",2.55368068793974e-52,15.1758984036258,0.0973622579808471,"ENSG00000094916",1.73287215766064e-51
"ENSG00000106853","OK",3.03342385630368e-52,15.1645988046314,0.0973692233467238,"ENSG00000106853",2.05743383444002e-51
"ENSG00000143321","OK",3.32570612979142e-52,15.1585575476742,0.0973337700704783,"ENSG00000143321",2.25460049018224e-51
"ENSG00000202337","OK",3.61341916921745e-52,15.1531064555181,0.0960789453112995,"ENSG00000202337",2.44848312738351e-51
"ENSG00000162298","OK",4.05278663214024e-52,15.1455644322002,0.095902056155717,"ENSG00000162298",2.7448944889967e-51
"ENSG00000109083","OK",4.80374180836769e-52,15.1343848660129,0.0971100701289365,"ENSG00000109083",3.25195715090022e-51
"ENSG00000139921","OK",5.26909989046601e-52,15.1283004276657,0.0970591876967768,"ENSG00000139921",3.56529056813026e-51
"ENSG00000167461","OK",6.89194552515584e-52,15.1106189474018,0.0969922283577578,"ENSG00000167461",4.66115745146417e-51
"ENSG00000104856","OK",7.10128625441757e-52,15.1086471499943,0.095595398425662,"ENSG00000104856",4.80045600744207e-51
"ENSG00000155508","OK",7.98222078997665e-52,15.100938683963,0.0969596726110472,"ENSG00000155508",5.3934026743866e-51
"ENSG00000090013","OK",8.20069903693162e-52,15.099158171147,0.0969465963406023,"ENSG00000090013",5.53839232679385e-51
"ENSG00000116752","OK",8.36905811887451e-52,15.0978180401838,0.0969404861137193,"ENSG00000116752",5.64941213216669e-51
"ENSG00000101158","OK",9.24263811533842e-52,15.0912689277559,0.0968576106718275,"ENSG00000101158",6.23614999594205e-51
"ENSG00000113384","OK",9.60911482352517e-52,15.0887032402112,0.0967649099935931,"ENSG00000113384",6.48034329706015e-51
"ENSG00000138823","OK",1.03455448616207e-51,15.0838296948955,0.0968313434025109,"ENSG00000138823",6.97368173302517e-51
"ENSG00000069482","OK",1.1775621946035e-51,15.0752808061823,0.0967584453874037,"ENSG00000069482",7.93390198666298e-51
"ENSG00000079385","OK",1.20125997656748e-51,15.0739648147017,0.0967812714041659,"ENSG00000079385",8.08973515469659e-51
"ENSG00000133983","OK",1.21284522478482e-51,15.0733308379652,0.0966493435077064,"ENSG00000133983",8.16388908287485e-51
"ENSG00000084110","OK",1.42034595640241e-51,15.0628952342248,0.0966174192553529,"ENSG00000084110",9.55609296968376e-51
"ENSG00000185437","OK",1.42799133090621e-51,15.0625403868987,0.0789444118185338,"ENSG00000185437",9.60298851039198e-51
"ENSG00000165669","OK",1.48978340533482e-51,15.0597399602772,0.0966401631925417,"ENSG00000165669",1.00137946002255e-50
"ENSG00000113141","OK",1.54996673106138e-51,15.0571214712631,0.0966676327471492,"ENSG00000113141",1.0413404258803e-50
"ENSG00000081320","OK",1.58916983094465e-51,15.0554697014159,0.0788968955710605,"ENSG00000081320",1.06717481140348e-50
"ENSG00000188488","OK",1.86752957669954e-51,15.0447919625501,0.0965910799667253,"ENSG00000188488",1.25350982394514e-50
"ENSG00000116906","OK",2.14968063739213e-51,15.0354776261865,0.096505188378596,"ENSG00000116906",1.44221262762398e-50
"ENSG00000168303","OK",2.44767072083305e-51,15.026878802893,0.0964831404237668,"ENSG00000168303",1.64135882425311e-50
"ENSG00000124214","OK",2.84865614337947e-51,15.016823654352,0.0964207597793447,"ENSG00000124214",1.90935138205873e-50
"ENSG00000167272","OK",3.27587268419164e-51,15.0075561870736,0.0963291464249744,"ENSG00000167272",2.19466496407243e-50
"ENSG00000138279","OK",3.84189569373809e-51,14.9969789393751,0.0962129966093973,"ENSG00000138279",2.57265924915428e-50
"ENSG00000169242","OK",3.85721991174832e-51,14.9967146631504,0.0962795250485164,"ENSG00000169242",2.58170535551983e-50
"ENSG00000163811","OK",4.12692485120197e-51,14.992227064379,0.0962583221958008,"ENSG00000163811",2.76092437246687e-50
"ENSG00000198625","OK",4.27841317624678e-51,14.9898328773957,0.0960926953342701,"ENSG00000198625",2.86092480516022e-50
"ENSG00000073849","OK",4.34690871346022e-51,14.988777925447,0.096219940024808,"ENSG00000073849",2.90536102591845e-50
"ENSG00000198492","OK",4.65853352664913e-51,14.9841783450108,0.0961478703052815,"ENSG00000198492",3.1121804767276e-50
"ENSG00000101365","OK",4.90333344455144e-51,14.980775076306,0.0960301931669513,"ENSG00000101365",3.27418364234061e-50
"ENSG00000171720","OK",5.2780526823908e-51,14.9758801373091,0.096145526190098,"ENSG00000171720",3.52274722203869e-50
"ENSG00000168765","OK",5.62739509662293e-51,14.9716188577114,0.0960209823930354,"ENSG00000168765",3.75414823917767e-50
"ENSG00000147669","OK",9.95811741387623e-51,14.9336173411156,0.09588277868241,"ENSG00000147669",6.64014552168596e-50
"ENSG00000213465","OK",1.06353418675809e-50,14.9292303966805,0.0957725178880098,"ENSG00000213465",7.08840053339281e-50
"ENSG00000085449","OK",1.12177821812891e-50,14.9256744318659,0.0954748398812077,"ENSG00000085449",7.47309208264521e-50
"ENSG00000169599","OK",1.17770036082644e-50,14.9224291318759,0.095810019873562,"ENSG00000169599",7.84196265544684e-50
"ENSG00000126698","OK",1.35882455675826e-50,14.9128819230815,0.0955573610188652,"ENSG00000126698",9.04378178323481e-50
"ENSG00000051620","OK",1.46278800657066e-50,14.9079593963665,0.0957161923751954,"ENSG00000051620",9.73116642537626e-50
"ENSG00000240891","OK",1.55452016002982e-50,14.903897081057,0.0952220386813192,"ENSG00000240891",1.03365779504928e-49
"ENSG00000175634","OK",1.5706327144224e-50,14.9032082647192,0.0956642934354123,"ENSG00000175634",1.04388360267429e-49
"ENSG00000114857","OK",2.00714394654242e-50,14.8868173073631,0.0955652372414712,"ENSG00000114857",1.33337731675259e-49
"ENSG00000053501","OK",2.07111627798144e-50,14.8847189796603,0.0954318676822733,"ENSG00000053501",1.37523281147199e-49
"ENSG00000116962","OK",2.25552442532157e-50,14.879013058595,0.0955285105059375,"ENSG00000116962",1.49698198326405e-49
"ENSG00000087302","OK",2.42955396386568e-50,14.8740391963319,0.0954961925760288,"ENSG00000087302",1.61173255727899e-49
"ENSG00000260708","OK",2.48876637929259e-50,14.8724274376394,0.0948922134689523,"ENSG00000260708",1.65024355303862e-49
"ENSG00000120963","OK",2.65903676044534e-50,14.8679970049002,0.0954587099973529,"ENSG00000120963",1.76232431704632e-49
"ENSG00000122034","OK",2.74821672721934e-50,14.8657880004956,0.0953572878409995,"ENSG00000122034",1.82058157947092e-49
"ENSG00000214026","OK",2.8934755543493e-50,14.8623383294343,0.0942494282398422,"ENSG00000214026",1.91591726301257e-49
"ENSG00000025772","OK",2.95846806897383e-50,14.8608503356549,0.0954036654680592,"ENSG00000025772",1.95804054653396e-49
"ENSG00000104886","OK",4.31246222914566e-50,14.835584613915,0.0952280922594694,"ENSG00000104886",2.85284419930877e-49
"ENSG00000137409","OK",4.7531412293753e-50,14.8290542581457,0.0952089788497167,"ENSG00000137409",3.14290691331496e-49
"ENSG00000167658","OK",5.26022621907878e-50,14.8222475894792,0.0951362002490056,"ENSG00000167658",3.47658910380843e-49
"ENSG00000070831","OK",5.84500400354377e-50,14.8151660253161,0.0951154487659296,"ENSG00000070831",3.86128620261974e-49
"ENSG00000131652","OK",6.05988570625478e-50,14.8127398435457,0.095048188230498,"ENSG00000131652",4.00138135562032e-49
"ENSG00000136522","OK",6.8094123662468e-50,14.804900580044,0.0950147715879588,"ENSG00000136522",4.49421216172289e-49
"ENSG00000147677","OK",6.96479663540887e-50,14.8033833687683,0.0950268139437688,"ENSG00000147677",4.59463369876718e-49
"ENSG00000104870","OK",7.80967858483801e-50,14.7956817975626,0.0949931341244872,"ENSG00000104870",5.14960864683129e-49
"ENSG00000225663","OK",8.80610363319905e-50,14.7876002202884,0.0948713056066898,"ENSG00000225663",5.80394865500418e-49
