"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"IL10RA","ZIKV_positive_vs_ZIKV_negative",58.9885051667494,-1.18066513156511,0.220615101493265,5.64509039967076e-09,2.47678341285555e-07
"XRN1","ZIKV_positive_vs_ZIKV_negative",17.6638690267947,-1.50793118407168,0.29011877306596,6.05790385255677e-09,2.6428889010985e-07
"HIST1H1E","ZIKV_positive_vs_ZIKV_negative",70.9222714802327,-1.72537916007407,0.344363835891104,6.97848943336883e-09,3.02740985418394e-07
"SPN","ZIKV_positive_vs_ZIKV_negative",16.4303360920183,-1.89299999007072,0.388359578358703,7.77350435778336e-09,3.35346372350855e-07
"ANXA1","ZIKV_positive_vs_ZIKV_negative",21.9990712908496,-1.70625820516361,0.34307006630326,9.03871811682389e-09,3.87761007211745e-07
"PTAFR","ZIKV_positive_vs_ZIKV_negative",32.811397614159,-1.42649304210249,0.276690349164248,9.7875687299927e-09,4.17566882502783e-07
"DDX17","ZIKV_positive_vs_ZIKV_negative",39.9850204598684,-1.09220908485383,0.208238646898837,9.94198401485869e-09,4.21824178916147e-07
"APOBEC3G","ZIKV_positive_vs_ZIKV_negative",8.77684064490833,-2.24093355438148,0.478094926733304,1.04752756530068e-08,4.4202228739081e-07
"CD84","ZIKV_positive_vs_ZIKV_negative",36.9364652525058,-1.35244837940393,0.261746075503355,1.12641461933906e-08,4.72726831007402e-07
"CCL5","ZIKV_positive_vs_ZIKV_negative",60.5112331381723,-2.18193453638197,0.466821046616139,1.17453355048397e-08,4.90256652802011e-07
"FADS1","ZIKV_positive_vs_ZIKV_negative",32.2875552475198,1.47628981109073,0.291727251864221,1.35222011651569e-08,5.61389448372804e-07
"ARHGAP25","ZIKV_positive_vs_ZIKV_negative",19.5627461687097,-1.44821464309027,0.285615800785696,1.40636295317665e-08,5.80745172429417e-07
"NHLRC3","ZIKV_positive_vs_ZIKV_negative",18.158963554193,-1.5044871600602,0.300676286646798,1.63297737543992e-08,6.70736770912079e-07
"APOL1","ZIKV_positive_vs_ZIKV_negative",10.498632819166,-1.96103827306035,0.419790064037476,1.76726234666668e-08,7.19238423579075e-07
"LILRA5","ZIKV_positive_vs_ZIKV_negative",10.2762450212953,-2.7690272080105,0.594166814012389,1.76968791090422e-08,7.19238423579075e-07
"CKB","ZIKV_positive_vs_ZIKV_negative",31.5658400953965,-4.38340694181649,0.871555131612166,1.80431730410668e-08,7.2947320535664e-07
"AES","ZIKV_positive_vs_ZIKV_negative",32.0828875963145,-1.24969099650749,0.244982758939182,1.9036519187667e-08,7.65625006078983e-07
"RTP4","ZIKV_positive_vs_ZIKV_negative",5.96293628608317,-3.22048273109974,0.677679756479669,2.51639605020681e-08,1.0016293968916e-06
"SCO2","ZIKV_positive_vs_ZIKV_negative",20.0386897237859,-1.84650123397203,0.398235767807785,2.89536856798159e-08,1.14656595292071e-06
"SLC25A28","ZIKV_positive_vs_ZIKV_negative",13.3539190577817,-1.57192062735439,0.326063887674105,3.13870477213614e-08,1.23658562502221e-06
"TYMP","ZIKV_positive_vs_ZIKV_negative",102.235223637435,-1.49472096031958,0.30726875658152,3.3172454481478e-08,1.29785978470747e-06
"SIGLEC14","ZIKV_positive_vs_ZIKV_negative",15.7467499018648,-1.58611556248388,0.330575920643449,3.32784560181404e-08,1.29785978470747e-06
"APOL2","ZIKV_positive_vs_ZIKV_negative",20.3795824185444,-1.44625911269438,0.296661918897207,3.67147387585475e-08,1.42467946077138e-06
"SGK1","ZIKV_positive_vs_ZIKV_negative",103.785926487323,-1.08850048925178,0.219150570105545,4.02405205342762e-08,1.54595671425712e-06
"WIPF1","ZIKV_positive_vs_ZIKV_negative",18.9529209096724,-1.50210923470795,0.311680528871393,4.0135362869287e-08,1.54595671425712e-06
"ATP13A1","ZIKV_positive_vs_ZIKV_negative",14.3953646056982,-1.50599499321042,0.312790509927382,4.05131824854733e-08,1.54872670867735e-06
"TNFAIP2","ZIKV_positive_vs_ZIKV_negative",146.527956645471,-1.00223979036364,0.204209833579599,5.09416856010282e-08,1.93779160695143e-06
"PARP4","ZIKV_positive_vs_ZIKV_negative",21.5111835909693,-1.26939610061978,0.25983311312687,5.28148875703771e-08,1.99919883244339e-06
"GSTK1","ZIKV_positive_vs_ZIKV_negative",27.2038990221215,-1.19521925536726,0.244170934717007,5.5197878412482e-08,2.07920983951798e-06
"BATF2","ZIKV_positive_vs_ZIKV_negative",7.4281681014272,-2.40013416276987,0.553787496736056,5.65228649456008e-08,2.11878428694141e-06
"CXorf21","ZIKV_positive_vs_ZIKV_negative",7.22928946570243,-2.73069553436411,0.621948608347015,5.79762455370111e-08,2.16276602916328e-06
"CTSK","ZIKV_positive_vs_ZIKV_negative",568.404313315271,-2.52915295998064,0.589710748962645,7.42190567863491e-08,2.74219883494827e-06
"RUBCN","ZIKV_positive_vs_ZIKV_negative",9.32130453932604,-1.86565515646067,0.422276904311542,7.59001277193435e-08,2.79095612499415e-06
"PSMB8","ZIKV_positive_vs_ZIKV_negative",35.0892145915284,-1.11539946081569,0.232347833387134,8.94765508085834e-08,3.27458732390465e-06
