"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC9A3R1","ZIKV_positive_vs_Mock",9.36080862287685,0.158935898085605,0.227844089721176,0.118948164353761,0.500265246253376
"DTX4","ZIKV_positive_vs_Mock",5.01906571459592,0.165032788667639,0.302064257122138,0.119332734181259,0.501582657957332
"TNFAIP3","ZIKV_positive_vs_Mock",47.0641426338598,0.147714242566742,0.159039141427636,0.11947553059952,0.501583242493028
"COPE","ZIKV_positive_vs_Mock",35.0365670359,0.148497425473602,0.162850401765013,0.119420154714055,0.501583242493028
"SDHB","ZIKV_positive_vs_Mock",33.7024553992902,0.143552917695375,0.141545407468271,0.119652563028246,0.50202674416147
"AK2","ZIKV_positive_vs_Mock",9.43691708621689,0.16076190572887,0.247780316159218,0.120045964641556,0.503376996636506
"CDC42EP3","ZIKV_positive_vs_Mock",11.5401560252121,0.15600186861545,0.212522951255169,0.120418437750034,0.504637934599665
"MR1","ZIKV_positive_vs_Mock",9.5237636163863,0.158542969689135,0.23196598908092,0.120556972765887,0.50491758933277
"PSMA5","ZIKV_positive_vs_Mock",9.61723700581827,0.159133996423185,0.239760340643312,0.121199419987518,0.505583989632978
"PDXK","ZIKV_positive_vs_Mock",35.0756326533822,-0.143610644393834,0.143936005427086,0.121010627154702,0.505583989632978
"TCEAL4","ZIKV_positive_vs_Mock",3.78240189056384,-0.163696182256365,0.303613353879554,0.121219369528043,0.505583989632978
"TMEM255A","ZIKV_positive_vs_Mock",4.69651875347246,-0.163631593994611,0.313575816255891,0.121065212238255,0.505583989632978
"ST3GAL4","ZIKV_positive_vs_Mock",4.30950655853012,0.163786642834426,0.308013195757066,0.121043987424033,0.505583989632978
"COG3","ZIKV_positive_vs_Mock",5.39262969524579,0.16263763559869,0.27543942054488,0.121204435171343,0.505583989632978
"LAMP1","ZIKV_positive_vs_Mock",142.294777606348,0.130316293017023,0.109199296813398,0.120958040759082,0.505583989632978
"ATP13A3","ZIKV_positive_vs_Mock",59.5051137852315,0.146306911166029,0.15656875418923,0.121477374231354,0.506359748426131
"KDSR","ZIKV_positive_vs_Mock",6.68559511677405,0.160344563203223,0.252357051922684,0.12156039785115,0.506405638441521
"ATP2B1","ZIKV_positive_vs_Mock",13.6373925339258,0.154187707665703,0.2047266340381,0.121728542480262,0.506805867804147
"ATP6V0A2","ZIKV_positive_vs_Mock",4.73085374825575,0.162912700724793,0.288405765246033,0.121893634940563,0.507192923610674
"ITPRIPL2","ZIKV_positive_vs_Mock",10.6799088343378,0.160698748120263,0.26039563754289,0.122295393024404,0.508563692340395
"XPNPEP1","ZIKV_positive_vs_Mock",12.5434294249435,0.156485185752651,0.224360502234394,0.122450818433301,0.508808410592532
"CD55","ZIKV_positive_vs_Mock",7.75442660962322,0.15986834945234,0.253245371586382,0.122498953232815,0.508808410592532
"RPL7A","ZIKV_positive_vs_Mock",29.9373444338323,-0.144511830601073,0.151490799748758,0.12310687889434,0.511031624784532
"APOC4-APOC2","ZIKV_positive_vs_Mock",3.74630352925681,-0.160300731540136,0.333378860175362,0.123371178677101,0.511826624458626
"TMEM19","ZIKV_positive_vs_Mock",4.8234629908345,-0.161917848546403,0.310164755734412,0.123594458841366,0.512178610643057
"CLDND1","ZIKV_positive_vs_Mock",7.58520309473146,-0.160170333185157,0.263465324545369,0.123601692585505,0.512178610643057
"SIK3","ZIKV_positive_vs_Mock",5.47650844122507,0.161171313610728,0.282745869447824,0.124142301638673,0.512901777924382
"TAF7","ZIKV_positive_vs_Mock",8.93437810619867,-0.15823239584168,0.248626367450783,0.124432655452076,0.512901777924382
"HMGN4","ZIKV_positive_vs_Mock",11.2102734653239,-0.155419686369688,0.224461770273702,0.12439731225051,0.512901777924382
"JKAMP","ZIKV_positive_vs_Mock",10.9256080085532,-0.155381968368049,0.224056783583959,0.124372199666756,0.512901777924382
"ASCC3","ZIKV_positive_vs_Mock",7.23821561408157,0.15854105109133,0.251328128494837,0.124385987430228,0.512901777924382
"ARRB1","ZIKV_positive_vs_Mock",20.5156988985169,-0.148511361968598,0.174784158649721,0.123958766367787,0.512901777924382
"DDOST","ZIKV_positive_vs_Mock",36.9635480285853,0.14033354949531,0.137004904950005,0.124413260678324,0.512901777924382
"PMPCA","ZIKV_positive_vs_Mock",4.13710794246435,-0.161470366887591,0.301317200267732,0.124418875264447,0.512901777924382
"ESD","ZIKV_positive_vs_Mock",22.2961895087959,-0.147405718028215,0.169078905091602,0.124266515560739,0.512901777924382
"HERPUD2","ZIKV_positive_vs_Mock",9.26078990787354,0.156758748781837,0.236539291272327,0.124646079904463,0.512966794521573
"RNASEH2B","ZIKV_positive_vs_Mock",7.54121540898237,-0.158398439954964,0.251959135529674,0.124735030270695,0.512966794521573
"TMEM129","ZIKV_positive_vs_Mock",4.14188852558681,-0.161250665461784,0.301269485580191,0.124740218804307,0.512966794521573
"AP2A1","ZIKV_positive_vs_Mock",12.8082957427063,0.152963731962863,0.206498660408712,0.124534547359681,0.512966794521573
"NIPSNAP3A","ZIKV_positive_vs_Mock",3.93480282277542,-0.159350378057879,0.331663032603144,0.124901705668617,0.513030837769691
"AMMECR1L","ZIKV_positive_vs_Mock",3.56658443687951,0.161130534348394,0.306604085267247,0.124837578746223,0.513030837769691
"VPS36","ZIKV_positive_vs_Mock",6.33044382721246,-0.159495787776276,0.265744033064607,0.125009402068003,0.513173447368476
"SGK3","ZIKV_positive_vs_Mock",14.3807474170597,-0.150821819962123,0.193623729126758,0.125170353610895,0.513534379575152
"PAPD5","ZIKV_positive_vs_Mock",3.80060655184572,0.160489370852553,0.313766248476911,0.125418765734878,0.513953823221249
"AVPI1","ZIKV_positive_vs_Mock",5.59086107206886,-0.159905349371965,0.274581950536352,0.125391104134037,0.513953823221249
"NRP2","ZIKV_positive_vs_Mock",27.5532485964086,0.151440504827567,0.199256078224731,0.125538166058661,0.514143496636288
"PCYOX1","ZIKV_positive_vs_Mock",4.96380577165665,-0.159615855630142,0.273166864322003,0.125705114027757,0.514228250054209
"NUP43","ZIKV_positive_vs_Mock",5.16651436673842,-0.160093237708543,0.28075579812674,0.125662221247777,0.514228250054209
"ITGB1","ZIKV_positive_vs_Mock",27.4143746414268,-0.143551575629123,0.152611478425485,0.12592188104124,0.514815504349999
"APPL1","ZIKV_positive_vs_Mock",8.69074632475749,-0.156430748739668,0.243808743133155,0.126656547882153,0.517324639111094
"OSTF1","ZIKV_positive_vs_Mock",21.1230507984815,-0.145984894068376,0.167384152137701,0.126756307336236,0.517324639111094
"PPP1R11","ZIKV_positive_vs_Mock",11.7412348342913,-0.15258473042003,0.212092246049582,0.126704532670519,0.517324639111094
"ESYT1","ZIKV_positive_vs_Mock",20.767138798367,-0.148008701493867,0.18055468939093,0.126976108744349,0.517921111769292
"PPP4R3A","ZIKV_positive_vs_Mock",11.3203095968719,0.151968866571756,0.209511389701636,0.12723737263065,0.518685915558683
"GS1-114I9.3","ZIKV_positive_vs_Mock",13.1716287097891,0.153195708343031,0.22031219287991,0.127544205418675,0.519034058162108
"ERP29","ZIKV_positive_vs_Mock",29.0488135225327,-0.143962347552757,0.157998000322202,0.127496873426453,0.519034058162108
"RP11-334C17.5","ZIKV_positive_vs_Mock",5.81212187223749,-0.158387829663689,0.271339868344178,0.127495345508877,0.519034058162108
"DYNC1LI2","ZIKV_positive_vs_Mock",12.1075265702016,-0.153547766969535,0.225889302752541,0.128165424179545,0.520315016284625
"RP1-111C20.3","ZIKV_positive_vs_Mock",3.95294255945665,0.146192795117238,0.373114909527845,0.128081128692616,0.520315016284625
"MAZ","ZIKV_positive_vs_Mock",18.1296493664341,-0.147472275797699,0.180227778151784,0.128015904640776,0.520315016284625
"PQLC3","ZIKV_positive_vs_Mock",9.53265356449852,-0.153794321564238,0.229037111551845,0.128402614594079,0.520315016284625
"ABCA1","ZIKV_positive_vs_Mock",18.4792254635846,-0.149102362146979,0.19158348422025,0.128076860481113,0.520315016284625
"CYFIP1","ZIKV_positive_vs_Mock",23.5762590822426,-0.145963372431175,0.171834086899725,0.128450919833633,0.520315016284625
"SLC16A3","ZIKV_positive_vs_Mock",17.1642119785957,-0.155088410735754,0.240490894203277,0.128401856312203,0.520315016284625
"GSTP1","ZIKV_positive_vs_Mock",89.3472545359673,-0.142818657730117,0.154167169438579,0.128419217814293,0.520315016284625
"SLC29A1","ZIKV_positive_vs_Mock",31.3883276319601,0.139901003649965,0.141887218205273,0.12880792225863,0.521460742269825
"KIAA0141","ZIKV_positive_vs_Mock",3.63051560606851,-0.158251025672772,0.309043393352381,0.128936814974761,0.521682211106168
"UBXN1","ZIKV_positive_vs_Mock",18.892364456455,0.145398751562002,0.170385868843476,0.129187845224857,0.522397313180675
"DPEP2","ZIKV_positive_vs_Mock",5.79164189829553,-0.157187364715986,0.270113342167529,0.129339990602169,0.522711962019799
"SORT1","ZIKV_positive_vs_Mock",7.49837865315004,-0.156796466201322,0.266786300409424,0.129609644414117,0.523500872785797
"C8orf44-SGK3","ZIKV_positive_vs_Mock",13.9865841230731,-0.148424051248642,0.193701994434401,0.130092128526103,0.525148018252327
"SPAG7","ZIKV_positive_vs_Mock",14.5682422194379,-0.149442829314471,0.202383081993633,0.130386497817535,0.526034338871431
"TBK1","ZIKV_positive_vs_Mock",12.5322424189732,0.151832937362833,0.222410644827579,0.130616227309549,0.526580500557986
"MBD2","ZIKV_positive_vs_Mock",7.86235049830339,-0.154838585232681,0.251103410918532,0.130746523602708,0.526580500557986
"EIF3E","ZIKV_positive_vs_Mock",21.4417099539523,-0.144818836069013,0.170890768199044,0.130675803323778,0.526580500557986
"NDRG3","ZIKV_positive_vs_Mock",3.76396444602125,-0.157182820960433,0.300759060190063,0.130850987962261,0.526699569176085
"BET1L","ZIKV_positive_vs_Mock",6.44415006970031,0.15508258725251,0.255797238455238,0.13105686125824,0.526702637140922
"YTHDC1","ZIKV_positive_vs_Mock",4.49161804011119,0.156786927384737,0.281997082782134,0.131039252534338,0.526702637140922
"SDAD1","ZIKV_positive_vs_Mock",7.4795701235432,0.153551487644975,0.239933784409323,0.13107645264457,0.526702637140922
"RBM42","ZIKV_positive_vs_Mock",8.13006735290575,0.15368888095513,0.24183935938749,0.131185249343714,0.526838762641348
"CHCHD2P6","ZIKV_positive_vs_Mock",4.62096754613933,0.156905424299595,0.299292579735236,0.131303107615205,0.527011103167879
"UBE2E1","ZIKV_positive_vs_Mock",34.9910189797351,0.140837108464863,0.150981562964764,0.131646305793641,0.528087177604612
"PSMA2","ZIKV_positive_vs_Mock",28.0858887891879,0.146566370672513,0.185967618265863,0.131760641033613,0.528244485603404
"TAPBP","ZIKV_positive_vs_Mock",90.1294117186349,0.13070281748199,0.117738777958162,0.131891562317423,0.528468071918016
"ULK2","ZIKV_positive_vs_Mock",4.32360852573917,0.156443141138184,0.296857986424081,0.132045617591974,0.528483086458032
"CTSC","ZIKV_positive_vs_Mock",82.1371002263517,-0.153212420298383,0.241412616873288,0.131976367512586,0.528483086458032
"DHRS4L2","ZIKV_positive_vs_Mock",4.39629330896486,0.156333695294072,0.294603172545179,0.132215644084897,0.528862576339587
"AC007283.5","ZIKV_positive_vs_Mock",19.1459373115029,-0.148208790717787,0.20020528771675,0.132331473648261,0.529024970264111
"PDIA6","ZIKV_positive_vs_Mock",45.9507168537246,0.137877632996296,0.140006548680177,0.132770441727164,0.529575579254351
"RALGDS","ZIKV_positive_vs_Mock",25.2603373965802,0.141718541174354,0.15785326289643,0.132750990619955,0.529575579254351
"PSME3","ZIKV_positive_vs_Mock",10.3525339255348,0.150153146142634,0.216980965053745,0.132620696989978,0.529575579254351
"ORMDL1","ZIKV_positive_vs_Mock",6.48397552651696,-0.15476905807379,0.263470659284001,0.132666923849987,0.529575579254351
"TRPC4AP","ZIKV_positive_vs_Mock",25.2599378762749,0.143670486440516,0.169693898071356,0.132863955377684,0.529648148648455
"UBA2","ZIKV_positive_vs_Mock",7.25127765434302,0.152408477642213,0.240500732070396,0.133289213552128,0.530928789327534
"PPAN","ZIKV_positive_vs_Mock",4.54372183751789,0.155437589462394,0.283444588852014,0.133336211881744,0.530928789327534
"CAMSAP2","ZIKV_positive_vs_Mock",6.41764872928972,0.154072298729912,0.259836445079328,0.133411809116507,0.530929169047695
"RP11-548K23.11","ZIKV_positive_vs_Mock",16.4113544770815,0.145703949732903,0.185624407382341,0.133529145821106,0.530951947496781
"LSM1","ZIKV_positive_vs_Mock",6.64983330932977,0.153299720455675,0.252020193151257,0.133644048218046,0.530951947496781
"TRIM27","ZIKV_positive_vs_Mock",6.24699264944009,-0.154298854977699,0.264389269531837,0.133598571997174,0.530951947496781
"DFNA5","ZIKV_positive_vs_Mock",19.4108866831701,-0.144516050609329,0.178190631236176,0.133845113547341,0.53145050167414
"ADCY7","ZIKV_positive_vs_Mock",29.1965280264153,-0.142375446511103,0.164665114256469,0.134000273073527,0.531554741277052
"NCL","ZIKV_positive_vs_Mock",20.7197350706689,0.142844720169429,0.167627539642582,0.134022547821987,0.531554741277052
"CHKB-CPT1B","ZIKV_positive_vs_Mock",5.25505067415177,0.154960435936169,0.284717520092981,0.134186583367813,0.531680662234579
"GLT8D1","ZIKV_positive_vs_Mock",3.75240445531629,-0.15501455500297,0.299438647775582,0.134264652698979,0.531680662234579
"ZNF136","ZIKV_positive_vs_Mock",3.4406268965896,0.154589235196627,0.31119215361617,0.134281122885184,0.531680662234579
"CHPF2","ZIKV_positive_vs_Mock",6.91386620363887,-0.153159902067814,0.257838596978966,0.134758671598606,0.532983665165612
"TYK2","ZIKV_positive_vs_Mock",11.7637301795996,0.147469402443701,0.203624191522971,0.134761797022818,0.532983665165612
"TOM1L2","ZIKV_positive_vs_Mock",12.5951697412019,0.150498775596513,0.230584593080783,0.13495260289936,0.533138597521518
"DDX42","ZIKV_positive_vs_Mock",8.58582712734333,-0.150867691895724,0.234054118823041,0.134947086381344,0.533138597521518
"CCT8","ZIKV_positive_vs_Mock",20.6569002316246,0.142137118741203,0.16597226230089,0.135066609503123,0.533289386875892
"TMEM165","ZIKV_positive_vs_Mock",18.7446949385576,-0.144318858851992,0.182269135626308,0.135573459261121,0.534990216343549
"OSBPL9","ZIKV_positive_vs_Mock",15.1901746606115,0.146798888387035,0.202934845915882,0.135985743890488,0.536224310138544
"DLGAP4","ZIKV_positive_vs_Mock",7.54924538381781,0.152265385592081,0.255479639856542,0.136038704392372,0.536224310138544
"POLDIP3","ZIKV_positive_vs_Mock",9.46981785011986,-0.150760689025155,0.240179699633141,0.136321684685327,0.537038704037658
"RBBP7","ZIKV_positive_vs_Mock",5.37412995954038,-0.152550794422729,0.268446437098272,0.137120324698208,0.539882487837512
"GRB2","ZIKV_positive_vs_Mock",57.8475343045322,-0.131285735373647,0.123850712642991,0.137280260895925,0.540209733978815
"PAPSS2","ZIKV_positive_vs_Mock",4.18040779461314,-0.153034313244111,0.291992202018056,0.1375559951817,0.540992034741452
"SNX12","ZIKV_positive_vs_Mock",8.95590060690277,-0.148646746702005,0.229089530966838,0.138265051445649,0.543476714234658
"RICTOR","ZIKV_positive_vs_Mock",8.94718448852302,0.15008555754929,0.246288130374973,0.138667156019236,0.544752760406293
"C3","ZIKV_positive_vs_Mock",103.605410781224,0.141414086954026,0.171848616915616,0.138897946537492,0.54535475156429
"MEFV","ZIKV_positive_vs_Mock",4.7749901080653,0.150113097485593,0.324895660457182,0.139163644723051,0.545427297172335
"STAT5A","ZIKV_positive_vs_Mock",24.8697997275727,0.139788158530805,0.162251215079932,0.139301563094702,0.545427297172335
"HSD11B1","ZIKV_positive_vs_Mock",12.324947017977,0.147047327623896,0.342466265610301,0.139107541214191,0.545427297172335
"UBE2Q1","ZIKV_positive_vs_Mock",8.83186881167755,0.148036224097877,0.227679317317329,0.139190351714076,0.545427297172335
"DESI2","ZIKV_positive_vs_Mock",6.45312619733228,0.149682417749815,0.2454999120972,0.139304241427974,0.545427297172335
"ASNSD1","ZIKV_positive_vs_Mock",7.46749173558498,0.148614361074905,0.23470116806705,0.139441478411495,0.545660810344816
"HSPH1","ZIKV_positive_vs_Mock",12.896744103567,0.14438733610401,0.197208490450888,0.139666312021718,0.546236655248455
"PLP2","ZIKV_positive_vs_Mock",20.9645789385713,-0.145547551376499,0.207641808054688,0.139807716430391,0.546485748715126
"HSPA1B","ZIKV_positive_vs_Mock",4.66337142072069,0.151209326558045,0.307684428241905,0.139886064235752,0.546488224281005
"AC093484.4","ZIKV_positive_vs_Mock",10.2715598599357,-0.148011161737355,0.232071715112014,0.140125165117093,0.546511459291956
"RAB5B","ZIKV_positive_vs_Mock",10.5351846630215,-0.145874175566167,0.211700878142216,0.14008950247834,0.546511459291956
"SLC25A20","ZIKV_positive_vs_Mock",4.03139596623874,-0.151438179048641,0.29843254261037,0.140094862863788,0.546511459291956
"PMF1-BGLAP","ZIKV_positive_vs_Mock",3.90154845564503,-0.15135306008669,0.29844033194704,0.14023584791282,0.546639957052633
"INPP5D","ZIKV_positive_vs_Mock",13.3097902474047,-0.14664553296851,0.221602913783741,0.140724719405925,0.548212766001471
"CLN3","ZIKV_positive_vs_Mock",15.0537117386933,-0.142876191550961,0.189092934208524,0.140824041842165,0.548212766001471
"TEX261","ZIKV_positive_vs_Mock",6.29383483498043,-0.149782324999645,0.257327026476484,0.140873217884621,0.548212766001471
"TGIF2","ZIKV_positive_vs_Mock",4.52781265243149,0.15087635033533,0.293369879706059,0.141171266295501,0.548861670655136
"SNX24","ZIKV_positive_vs_Mock",3.9860851999101,-0.150815564304352,0.285814466866299,0.141250908364265,0.548861670655136
"IRF2","ZIKV_positive_vs_Mock",15.7407033260235,-0.144198604994719,0.202622134193993,0.141470374395415,0.548861670655136
"CCSAP","ZIKV_positive_vs_Mock",4.70578914026524,-0.150491480437507,0.279159460516179,0.141583196599792,0.548861670655136
"SCARNA13","ZIKV_positive_vs_Mock",112.526059900318,0.134534020683335,0.139807237612289,0.141586329716783,0.548861670655136
"PSMG1","ZIKV_positive_vs_Mock",4.52594708868842,0.150505216961847,0.276911280453096,0.141436264247366,0.548861670655136
"TRAPPC1","ZIKV_positive_vs_Mock",10.9949893614467,-0.145797603409294,0.216740812870037,0.141410225102059,0.548861670655136
"AGPS","ZIKV_positive_vs_Mock",12.6302589982291,-0.143178144483618,0.196515234472277,0.142155879362707,0.549907431126787
"NUDT16L1","ZIKV_positive_vs_Mock",4.12913852198868,0.15029045453765,0.284845243405952,0.142145449092496,0.549907431126787
"RRAGA","ZIKV_positive_vs_Mock",6.01970301747461,-0.149905264701458,0.271396430657994,0.142133360557666,0.549907431126787
"DOK3","ZIKV_positive_vs_Mock",18.8466935982896,-0.145955694140861,0.221695513169115,0.1421689007094,0.549907431126787
"ZRANB1","ZIKV_positive_vs_Mock",5.98936899463633,0.148677688598841,0.252958152538162,0.142371098679885,0.550386787200083
"SAMD8","ZIKV_positive_vs_Mock",4.98242221150714,0.149618060417908,0.270712451852878,0.142602132357617,0.550977030076244
"NDST2","ZIKV_positive_vs_Mock",8.11735858988688,0.147711470971151,0.24316500171387,0.142736082293951,0.551191724706791
"TTYH2","ZIKV_positive_vs_Mock",10.1891317649216,0.147617135080505,0.244618819264191,0.143161018906894,0.551620978056593
"LBR","ZIKV_positive_vs_Mock",6.3755854819596,-0.149229808532087,0.267304828123098,0.143019594195115,0.551620978056593
"CCAR1","ZIKV_positive_vs_Mock",9.14650025727904,0.145382909593961,0.220677379869372,0.143143719916944,0.551620978056593
"UGP2","ZIKV_positive_vs_Mock",24.3863043467822,0.139714886964003,0.172354872263465,0.143150142939129,0.551620978056593
"LY75-CD302","ZIKV_positive_vs_Mock",16.1326508663778,0.143381707789566,0.204375809761718,0.143692452416104,0.553365457497284
"RP11-332M2.1","ZIKV_positive_vs_Mock",3.87257848327747,-0.149195556326688,0.291666386559681,0.144087263553933,0.553975744839395
"CCPG1","ZIKV_positive_vs_Mock",11.3912847959999,-0.144595623126381,0.216680789873069,0.143932381306496,0.553975744839395
"CDIP1","ZIKV_positive_vs_Mock",5.30559679378288,0.148693419562123,0.267231003616762,0.144008738157664,0.553975744839395
"DHX34","ZIKV_positive_vs_Mock",4.26856772889612,0.149059084418797,0.285322792784106,0.144327428316659,0.554595888482376
"CCNJ","ZIKV_positive_vs_Mock",3.73474267181967,0.148301239259255,0.306774562962253,0.144740063909687,0.555016159990756
"VPS29","ZIKV_positive_vs_Mock",16.9126682131147,-0.141730303231459,0.193591542306962,0.144654630552525,0.555016159990756
"HECTD3","ZIKV_positive_vs_Mock",7.68288324533509,-0.146168729707718,0.236511551113301,0.144661853565179,0.555016159990756
"RP11-6B6.3","ZIKV_positive_vs_Mock",9.46447390974627,-0.146993056951592,0.247420716148544,0.144831435378703,0.555016159990756
"CKLF-CMTM1","ZIKV_positive_vs_Mock",5.70277959099766,-0.148677044356902,0.278843346152846,0.144824684240537,0.555016159990756
"CTNNBIP1","ZIKV_positive_vs_Mock",3.89827070114736,-0.148545398118754,0.298983536668913,0.144946900382135,0.555156102117197
"MAVS","ZIKV_positive_vs_Mock",6.3603036337568,-0.147185248879439,0.25229122770824,0.145162547271204,0.555434309223651
"H6PD","ZIKV_positive_vs_Mock",5.20251269934206,-0.148340382284949,0.273882954647321,0.145177511426773,0.555434309223651
"LMO4","ZIKV_positive_vs_Mock",4.09824801714651,0.148278238950429,0.294660493148,0.145609947899119,0.55563995382544
"FAM134C","ZIKV_positive_vs_Mock",11.6245874367869,-0.143210817928533,0.211619340770445,0.145777652399562,0.55563995382544
"PSMB3","ZIKV_positive_vs_Mock",46.8963331853066,0.129541361800175,0.127112912624498,0.145700805272523,0.55563995382544
"RP11-140H17.2","ZIKV_positive_vs_Mock",3.4852346957812,0.147721982225086,0.308825935161558,0.145481024662298,0.55563995382544
"STYXL1","ZIKV_positive_vs_Mock",6.74076123010316,0.14622651662411,0.243773468656479,0.145784373550617,0.55563995382544
"TEPSIN","ZIKV_positive_vs_Mock",4.79606570867067,0.148003465156637,0.270965843894541,0.145603049459068,0.55563995382544
"PPP1R8","ZIKV_positive_vs_Mock",7.17369939642159,0.145840776935197,0.237883413637886,0.145571556645055,0.55563995382544
"RP11-745O10.4","ZIKV_positive_vs_Mock",27.2117875168856,-0.136813392068668,0.159966790663947,0.145904652462172,0.555797137656551
"KLF9","ZIKV_positive_vs_Mock",3.57451335152318,0.14725949536677,0.306539666045679,0.146516137572723,0.556924939677008
"C1QB","ZIKV_positive_vs_Mock",16.3677985049514,-0.147067981493517,0.262028443432184,0.146575553765298,0.556924939677008
"WASF2","ZIKV_positive_vs_Mock",13.8436973460567,-0.141943547165238,0.20270616552764,0.146483007272976,0.556924939677008
"RPL11","ZIKV_positive_vs_Mock",164.260211374753,-0.127201733276842,0.12104027758135,0.14633091262062,0.556924939677008
"ZNF710","ZIKV_positive_vs_Mock",9.34481906783219,-0.144137727227454,0.224656051123453,0.146596709804059,0.556924939677008
"RGL2","ZIKV_positive_vs_Mock",6.86426766917413,0.145236378538952,0.239308352917008,0.147049795649645,0.558344580458048
"KPNB1","ZIKV_positive_vs_Mock",23.8129338028044,-0.137709413492727,0.170152144133843,0.147367975296524,0.558647764035126
"NRIP3","ZIKV_positive_vs_Mock",6.43494353086509,-0.147394474669167,0.282561006418708,0.147278671785194,0.558647764035126
"UBQLN2","ZIKV_positive_vs_Mock",5.36467261260121,-0.147213975270125,0.275445549909152,0.147356195441064,0.558647764035126
"SLC16A6","ZIKV_positive_vs_Mock",4.24821557338351,-0.146945577675694,0.274034998222814,0.147782243271235,0.558774152044331
"TMEM170B","ZIKV_positive_vs_Mock",3.62464657528496,-0.146964016348021,0.298877935660247,0.147690162948328,0.558774152044331
"SYMPK","ZIKV_positive_vs_Mock",7.57635923009149,0.1454597460424,0.246254236150531,0.147713096404404,0.558774152044331
"LIX1L","ZIKV_positive_vs_Mock",4.16341050086016,-0.147121136267527,0.283811113447334,0.147798623834251,0.558774152044331
"GCC1","ZIKV_positive_vs_Mock",5.17806247858633,0.14664072831312,0.265301814552229,0.14771619149376,0.558774152044331
"GMPR","ZIKV_positive_vs_Mock",15.4772739837867,0.146938320082345,0.280873267019025,0.148077891266026,0.559228641988558
"RPN1","ZIKV_positive_vs_Mock",54.2632961123341,0.127363875807274,0.123010364222002,0.148063568600846,0.559228641988558
"TRADD","ZIKV_positive_vs_Mock",7.24284803468492,0.146742655144304,0.282413323532206,0.148472093150446,0.559286374148987
"AMPD2","ZIKV_positive_vs_Mock",4.4714585554797,-0.146484106180419,0.272621127401448,0.148569808431133,0.559286374148987
"TP53BP2","ZIKV_positive_vs_Mock",11.1524422698509,0.142147727486243,0.213237033541617,0.148476066278814,0.559286374148987
"CLK3","ZIKV_positive_vs_Mock",9.19960560731024,0.142876141575198,0.220516142297631,0.148447644428298,0.559286374148987
"ARL2BP","ZIKV_positive_vs_Mock",9.0554113068902,0.142448240318804,0.216694918447969,0.148570384941739,0.559286374148987
"VPS4B","ZIKV_positive_vs_Mock",11.1889559227841,0.141383804460875,0.204864062190695,0.148262852274647,0.559286374148987
"DAXX","ZIKV_positive_vs_Mock",10.2177601441721,0.142775078819397,0.221181888709709,0.148804704415524,0.559593579231727
"SLC26A6","ZIKV_positive_vs_Mock",4.74080427573381,-0.146560297696255,0.28257333323764,0.148811148060769,0.559593579231727
"POLR3C","ZIKV_positive_vs_Mock",9.36413575862392,0.142561634173674,0.220346216460515,0.149095112269729,0.55976339000573
"PAFAH1B1","ZIKV_positive_vs_Mock",12.0890024599559,-0.140521996018969,0.199697108926643,0.148982108150897,0.55976339000573
"PLEKHB2","ZIKV_positive_vs_Mock",46.2183489172574,-0.128385424932094,0.127022822452117,0.149090130645184,0.55976339000573
"TEX10","ZIKV_positive_vs_Mock",5.24059056797451,0.145520785573675,0.25959052427341,0.149327426021162,0.560037578549764
"TMPPE","ZIKV_positive_vs_Mock",4.28770832292189,-0.146284962170399,0.290667543676135,0.149275719561695,0.560037578549764
"RP1-317E23.6","ZIKV_positive_vs_Mock",6.88788584346955,-0.144248744089927,0.245123423486972,0.150006743877091,0.562285406686408
"AC009948.5","ZIKV_positive_vs_Mock",3.54973577204718,-0.137877290276141,0.347549914117695,0.150598757458511,0.562405981119624
"RPA1","ZIKV_positive_vs_Mock",3.9701084507854,-0.145758207297814,0.282799591862441,0.150302050204707,0.562405981119624
"CYBA","ZIKV_positive_vs_Mock",103.466196334182,0.14355396933061,0.237816963356432,0.150278885120278,0.562405981119624
"TOP1","ZIKV_positive_vs_Mock",8.26740798566097,0.142968455917926,0.232512067397309,0.150586995554501,0.562405981119624
"RSL1D1","ZIKV_positive_vs_Mock",8.34387026973476,0.142269364138757,0.223508996364125,0.150375641074322,0.562405981119624
"SLC25A44","ZIKV_positive_vs_Mock",6.41803659250519,0.144145983250197,0.246807497299553,0.150466819329576,0.562405981119624
"MEX3C","ZIKV_positive_vs_Mock",5.09448393970018,0.14545006357262,0.26651857924901,0.15012188251227,0.562405981119624
"NCOA3","ZIKV_positive_vs_Mock",14.648914124813,0.138441506527524,0.187635946991744,0.150793280793363,0.562769457359251
"GMPR2","ZIKV_positive_vs_Mock",8.52045635923643,-0.142786334816832,0.231855716055188,0.150856147201676,0.562769457359251
"RB1","ZIKV_positive_vs_Mock",9.75825963989772,0.141473353646125,0.219146160860514,0.151233825632722,0.563281918352385
"RP11-571M6.15","ZIKV_positive_vs_Mock",5.23739089379661,0.145261166578758,0.279134985467348,0.151168821784575,0.563281918352385
"TMEM147","ZIKV_positive_vs_Mock",21.9450106272983,0.135890564644207,0.167568955462783,0.151128712235536,0.563281918352385
"YWHAH","ZIKV_positive_vs_Mock",18.0106257409697,-0.137630130234622,0.183431432740324,0.151620040922286,0.564421454613823
