"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"C21orf91","ZIKV_positive_vs_Mock",3.99474880502196,1.29746790184922,0.891426139830441,0.000367071119140816,0.00985998394892355
"PELI1","ZIKV_positive_vs_Mock",8.33008590865651,1.02576550420913,0.523926360768754,0.000367365727334751,0.00985998394892355
"RASGRP1","ZIKV_positive_vs_Mock",4.01174207159663,1.29740455533162,0.90090744046718,0.000374158352186301,0.00996621792641692
"TRAF1","ZIKV_positive_vs_Mock",6.6886234974852,1.16931234614102,0.70884257573237,0.000396607497675703,0.0105243166930398
"RN7SL124P","ZIKV_positive_vs_Mock",4.94528723385422,1.48457939950573,1.42996095587996,0.000417251919847737,0.0109572781467553
"GLIPR1","ZIKV_positive_vs_Mock",4.76877700923737,-1.10320648865356,0.658406489199795,0.000459667165778964,0.0118837481976385
"METTL7A","ZIKV_positive_vs_Mock",4.37585133285382,-1.25927901418862,0.943644566923005,0.000461760126479067,0.0118941289721641
"IL32","ZIKV_positive_vs_Mock",9.28144491478402,1.16306391459411,0.768133286902007,0.000476883453879182,0.0120627498117928
"CCL8","ZIKV_positive_vs_Mock",186.221600862276,1.09633519277938,0.668972963202224,0.000491795538372447,0.0123953628166131
"MYLIP","ZIKV_positive_vs_Mock",3.67062280035935,1.20630861548539,0.92244731004581,0.000537470004885872,0.0134024435260903
"IL27","ZIKV_positive_vs_Mock",5.67143528785004,1.34475468552922,1.36288721663824,0.000550434302628102,0.0136772226716636
"MS4A4A","ZIKV_positive_vs_Mock",9.47755418341678,-1.05138176488487,0.63975293613857,0.000555151456214296,0.0137458628172497
"SMAD7","ZIKV_positive_vs_Mock",6.15334691957835,1.03217985218968,0.618013790497431,0.00056528374394697,0.0139476325874915
"IFI27","ZIKV_positive_vs_Mock",45.9998349898378,1.28317254378606,1.30643672855425,0.000619413036203515,0.0150196981744246
"ARPIN","ZIKV_positive_vs_Mock",5.74000424005438,-1.04758533175476,0.672338500647694,0.000625985335407328,0.0151269033628327
"RP3-508I15.21","ZIKV_positive_vs_Mock",4.66523300795833,1.21058064309484,1.07446557155932,0.000636994816624649,0.0153402313373443
"CFB","ZIKV_positive_vs_Mock",21.4125082649123,1.08822585657328,0.769490823065435,0.000655095197581509,0.0156736886613542
"EZH2","ZIKV_positive_vs_Mock",3.93173893906542,1.08186775541989,0.793660392533562,0.000702697130774525,0.0166375967124797
"RP11-298P3.4","ZIKV_positive_vs_Mock",5.0582027231038,1.0116908116929,0.669776541981432,0.0007369541200011,0.0172168151888629
"SLC9B2","ZIKV_positive_vs_Mock",7.92885684252698,-1.11037779534071,1.45313751780581,0.000897059045153849,0.0203487716307157
"DUSP5","ZIKV_positive_vs_Mock",7.22383613544369,1.06657908788195,1.2047090870494,0.00102984198727908,0.0228449490679699
