"Gene","GSM8564259","GSM8564260","GSM8564261","GSM8564262","GSM8564263","GSM8564264","GSM8564265","GSM8564266","GSM8564267","GSM8564268","GSM8564269","GSM8564270","GSM8564271","GSM8564272","GSM8564273","GSM8564274","GSM8564275","GSM8564276","GSM8564277","GSM8564278","GSM8564279","GSM8564280","GSM8564281","GSM8564282","GSM8564283","GSM8564284"
"84229",4.78562050867333,5.74033562615145,4.93291285051828,4.51931062677969,4.84712182700127,4.89880028446074,4.78776574581122,4.54067113949185,4.535908096033,4.8110392465838,4.49177960244922,4.22770775249084,4.41299277777462,4.10485348768168,4.29117021412639,4.48361486658844,4.29911889678979,3.77400061285619,4.60303367427847,4.19061871039583,4.12736627906527,4.37514537179819,6.69152749175512,3.77400061285619,5.4825514440252,4.96581717279041
"84230",10.6295579721785,9.49127276975438,9.73667960800296,9.5586117484505,9.5358359059215,9.46218632052963,10.6078890755853,10.4369004866554,10.4174207656138,10.3048069914696,10.9151569579662,10.6857902562071,10.3211260395712,9.95820713142465,10.4400163784204,9.90568169086763,9.58391577113113,10.6431845975787,10.888800349245,10.4676898709202,10.7610911183094,10.4827127378249,9.20948401378678,10.4988433078004,9.54800929782745,9.32929676379629
"84231",10.4668664391107,10.8229439813865,10.6498423128383,10.8163415433979,10.7474531794304,10.5360460634701,10.3013576083088,10.2329455610344,10.2094993193259,10.4024228067069,10.2867294559485,9.80094680189047,10.490277592582,9.31505564228974,10.3652135098841,9.49903255619623,10.4659991502045,10.407608669491,10.3149941661469,10.5429427204097,10.4627772125039,11.0491202960522,11.0848912885148,10.656915964208,10.673750071783,10.8319258917147
"84232",10.8536850118378,11.3908443090667,11.069229950504,10.9557373531897,11.2743350014964,11.3336757469945,10.7137869712508,10.6213644558369,10.9324713512903,11.0478990246204,10.5117804370714,10.311346971928,10.9429337510193,9.80460895166844,10.3622949965806,10.0413405713488,10.8918356354843,10.3968161102477,10.5528292025935,10.6006537361,10.585574572911,11.0935501268181,11.7335560698714,10.7325312823426,11.2618062646896,11.1317906210957
"84233",7.09312634047165,6.67935112109066,6.99319816839546,7.11825787777865,6.95320377403086,7.13638839788192,7.05613026553105,6.96273534813617,7.39901087343351,7.2168826056312,7.55431643720576,8.17989925026572,7.17261693232898,7.99830326935378,7.80000649745866,8.42019658493868,8.52236427959582,8.27698323156394,7.08605529984978,8.00215569538649,7.27447260247164,7.27681881541393,6.59191878131542,7.10533906144009,7.3291102324007,7.0994545394681
"84236",9.65255575515438,9.06638317278831,9.14760739076626,9.61980415801249,9.2885333656557,9.34199356210025,9.46633012117104,9.42039797496463,9.23139767734669,9.04887996219293,9.8012005602208,9.49613769123318,10.0549573042035,9.73656546860912,10.4501309552694,10.1663892210702,10.3673686069446,10.4881123363614,9.5930581452703,10.4943623443359,9.68054436992148,10.0511601906977,8.7003024271496,10.421310391864,8.81536129922744,9.12098951089621
"84239",4.93464361037347,5.47450465124054,4.87623695761354,5.51282508243053,5.17130182723975,5.15888660845229,5.69777323666271,5.03181690273262,5.29202578934346,4.92759003964511,5.04033676029175,5.33877831116541,4.5945890980058,5.76184995923269,4.85173179336644,4.88005654492425,5.97419720823838,4.63852923772669,5.61717920545264,5.27029339983199,4.86784696908051,4.71463523221216,5.37337480034708,4.89524237713766,5.66051310545658,5.21489494263099
"84240",8.05762606771624,7.22145963815869,7.43812050700858,7.13769493471105,6.86900866375806,7.15636541809248,7.66643712150737,7.78337971927133,7.47267085474676,7.59486983881552,7.95322358752352,8.45456705650466,8.21327368764925,8.06227707646225,8.32172489827549,8.11593881834766,7.98784308774063,8.60834927551239,7.78115167216728,8.21839315726125,7.86269991489482,7.54384550432925,7.64856798498249,8.18517852043628,7.60808759320866,7.79199402988355
"84243",10.2497261095725,13.5683640188954,11.8803585864132,11.0871808621231,11.6150093608789,10.6933355620068,10.513027876471,10.1788328903175,12.3701696951503,11.8940045378175,11.076847994595,9.88454164625651,10.6084312981222,10.9982727291659,10.1742965197399,11.3412931798147,9.65452320031266,9.86747774034311,10.5505976946478,10.1854640060476,10.2795972147531,10.6215960890669,13.0492520042783,10.0861975644766,10.4063034355168,12.7004829191289
"84245",8.62326908242602,9.38283229232973,9.32574831748412,9.28184106586152,9.60722227193999,9.66753749597671,9.07879609807193,9.17979442549282,8.84980537542536,9.01067005301927,8.54454574528804,8.46854525184542,8.66557694176412,8.52044191088472,8.880118110717,8.66818990942403,9.51690955608243,9.33438554254465,8.67111016934732,9.2294947027875,8.65171941298839,9.2185527908151,9.47948961900641,8.97955185998176,9.7449795351817,9.13690943186904
"84246",8.62611785505818,8.81633992396875,8.8099345046478,8.92795379034283,8.94119272152155,9.32241091305178,8.61774947568034,8.76254716351261,9.44457409920777,9.24812416641351,9.05207745930613,9.09116695619603,8.57549255499746,9.084720498327,8.50956725198131,9.30849139421276,8.50060056807065,8.99960130805542,8.37367954225709,8.86352310875551,8.52807044543481,8.18878975109602,8.31158016038393,8.49459232141071,8.74461822613627,8.70864106967728
"84247",8.98453296181146,8.54137155161785,9.14285910165924,9.20403756032834,9.59802882530899,9.46813876331136,9.56199618693042,9.22055758142053,9.32444726411951,9.2784519535691,9.63077657335554,8.72986720673123,8.37244400881431,8.76557131183937,8.38838132303488,7.87706361484378,6.73102045808107,7.54926472198028,9.01356303844185,7.96937046367111,9.26865941661917,9.04831893491486,8.03213845059844,8.37004283416641,7.91856650268554,7.80804233353021
