entrez,lfc,padj,SYM,dir
146712,-0.18779559428981507,0.6095673188192832,QTGAL,ns
146713,-0.5385286789553527,0.06285620458033542,RBFOX3,ns
146722,-0.8273922062516483,0.04955534439859859,CD300LF,down
146754,-0.529339555224742,0.012336730945431489,DNAH2,ns
146760,-0.4606240912909758,0.004618821500818153,RTN4RL1,ns
1468,1.183378158933973,0.0011263793671181343,SLC25A10,up
146850,-0.7455301603269033,0.024715920128588604,PIK3R6,down
146857,0.10843601924395685,0.6863109468367184,SLFN13,ns
146862,-0.6081713681214147,0.005727793250423516,UNC45B,down
146909,2.1816804750212713,3.490240435663177e-05,KIF18B,up
146923,-0.008515009008149832,0.9613987548204065,RUNDC1,ns
146956,1.5594858361459174,0.00021227524798568502,EME1,up
147007,0.1912391088945018,0.09013211851139376,VMA12,ns
147011,-0.21467990562636796,0.31116596503255817,PROCA1,ns
147015,-0.11758482201742204,0.7126806090864332,DHRS13,ns
147040,-0.6964742852746948,0.08384108364133588,KCTD11,ns
1471,-0.9263520826558072,0.04349822355241709,CST3,down
147138,-0.8788359840025013,0.00029993126924077374,TMC8,down
147166,-0.27923859901052417,0.13346874520227986,TRIM16L,ns
147179,-0.08996133309487675,0.5828436129626408,WIPF2,ns
147184,0.25981565505303994,0.2638453427962112,KRT10-AS1,ns
147199,-0.38523578048792206,0.0742223693862453,SCGB1C1,ns
147339,-0.17614587311183705,0.49291194174608544,ARK2N,ns
147372,0.2067765016243852,0.36608653971564037,CCBE1,ns
147495,-0.7530292882094098,0.01686026213099414,APCDD1,down
1475,-0.633196550403877,0.05916440818396916,CSTA,ns
1476,-0.011749096730524045,0.9532863126329771,CSTB,ns
147645,0.35896664367531006,0.11052709819880924,VSIG10L,ns
147646,0.2642587719022087,0.3023933722130615,C19ORF84,ns
147650,-0.22566716811460097,0.3733957534115714,SPACA6,ns
147657,0.35501100247835105,0.21849999261407793,ZNF480,ns
147660,-0.07535258452926108,0.7014489800210493,ZNF578,ns
147664,0.15417567936454724,0.578585858755616,ERVV-1,ns
147670,0.15611938830502137,0.562153223162757,SMIM17,ns
147686,-0.19654070529141965,0.4095322602901808,ZNF418,ns
147687,-0.08175086620981986,0.703517683777261,ZNF417,ns
147694,-0.46981140137149424,0.07363574335910532,ZNF548,ns
147699,-0.5821947742581823,0.009140693068481896,PPM1N,down
1477,0.4767918874124568,0.019242636153208363,CSTF1,ns
147798,0.024134922611197318,0.9613998557629375,TMC4,ns
1478,1.0451757790160094,0.0004897993931531086,CSTF2,up
147807,-0.4329261853665223,0.03288018257221806,ZNF524,ns
147808,0.07474123011863298,0.7209551892056532,ZNF784,ns
147837,-0.0733285230186862,0.7652800408882717,ZNF563,ns
147841,1.827048155029491,8.066602341965942e-05,SPC24,up
1479,0.7894365934751963,0.0013843753327375968,CSTF3,up
147912,0.765626380365231,0.010929980470870996,SIX5,up
147923,-0.16766312062714395,0.465310584847001,ZNF420,ns
147929,-0.04641808340276388,0.779111882037832,ZNF565,ns
147948,-0.44766773982035346,0.01601372537267233,ZNF582,ns
147949,-0.13308876368685407,0.4140371077811536,ZNF583,ns
147965,-0.478649912481969,0.008171640504984728,TSLIG3C,ns
147968,-0.19491425403501683,0.5037744372824525,CAPN12,ns
147991,0.2242452670145294,0.1174041139011705,DPY19L3,ns
148022,-0.06771556036579618,0.8746391325976407,TICAM1,ns
148103,-0.4022101242791507,0.011593727993886036,ZNF599,ns
148137,-0.4925314417087634,0.014989942209715612,PROSER3,ns
148156,-0.5011058650667124,0.005486377885982026,ZNF558,ns
148203,-0.1758761799340327,0.4430950742883105,ZNF738,ns
148206,0.515062822870024,0.01686697945165451,ZNF714,ns
148213,-0.09736381095897695,0.6869855040139619,ZNF681,ns
148223,-0.13066807676385928,0.3691171732322358,C19ORF25,ns
148229,-0.19479212182187666,0.21114907589029266,ATP8B3,ns
148252,-0.8223129374139706,0.023715833395351615,DIRAS1,down
148254,-0.39145650100871787,0.05829877152773548,ZNF555,ns
148266,-0.1922807019467747,0.2780634789097669,ZNF569,ns
148268,-0.2410833193682631,0.3313587930384379,ZNF570,ns
148304,0.20492320483460347,0.5193364802887716,C1ORF74,ns
148327,-0.024225850601406584,0.8737732658184963,CREB3L4,ns
148345,0.46557797558119063,0.02982018039513202,CIROZ,ns
148362,0.17689808724251854,0.3374190326232508,BROX,ns
148423,0.10254392014742209,0.6196095092010839,C1ORF52,ns
148479,-0.4320686787080641,0.024798116156424316,PHF13,ns
148523,-0.1314967538975509,0.559306677776429,CIART,ns
148534,0.08941654987651582,0.7287530784864641,TLCD4,ns
1486,0.2501084563448739,0.46503350021928835,CTBS,ns
148641,-0.2813545623870226,0.12106649927506363,SLC35F3,ns
1487,-0.1697913020420092,0.07268129921288993,CTBP1,ns
148741,-0.19500276840897612,0.07663482479954524,ANKRD35,ns
148789,0.12629088222075247,0.43580763784261684,B3GALNT2,ns
1488,-0.5360618044157519,0.09834433160286225,CTBP2,ns
148808,-0.06488208434446108,0.7523888008723767,SLC60A1,ns
148811,-0.10205613070919473,0.6536988225950238,PM20D1,ns
148823,-0.4379294450435669,0.21381806333319042,GCSAML,ns
148867,0.48179780862056987,0.006052484398975718,SLC30A7,ns
1489,0.278226639530879,0.1935786983744173,CTF1,ns
148932,0.4196813920750344,0.022654639020275726,MOB3C,ns
149013,-0.38439922861419795,0.06474774553443356,NBPF12,ns
149041,-0.39275857985691687,0.10880958657497401,RC3H1,ns
149076,-0.9443062251063594,0.0010046916861009038,ZNF362,down
1491,0.35551407291274195,0.2239510293204815,CTH,ns
149175,-0.02034085647395134,0.9278615629133288,MANEAL,ns
149233,0.261621432964394,0.46722451353497574,IL23R,ns
1493,1.0617826139738336,0.031913224867485296,CTLA4,up
149345,-0.16095353071345997,0.5308348273708767,SHISA4,ns
149371,-0.5218338896309902,0.03185834714223745,EXOC8,ns
149420,0.4723786437052331,0.06777847208239159,PDIK1L,ns
149428,-0.17844332448261468,0.46827361417144336,BNIPL,ns
149473,-0.1332880924862856,0.46032577846845474,CCDC24,ns
149478,0.1799412598443979,0.6359209611553737,BTBD19,ns
149483,0.036716359414493915,0.9436148939818284,CCDC17,ns
1495,-0.11324290442379947,0.6611208627396417,CTNNA1,ns
149603,-0.3870913852695903,0.022849194341225343,RNF187,ns
149628,-0.8314469656945054,0.011097375087021494,PYHIN1,down
149699,0.3216624144729101,0.0517581363407493,GTSF1L,ns
1497,0.14322561789721178,0.4655902448603696,CTNS,ns
149840,0.19917257662859544,0.21659394306741347,SHLD1,ns
1499,-0.1338975788167609,0.5167028950310879,CTNNB1,ns
149951,-0.3942580621687437,0.0025830670048871064,COMMD7,ns
149986,-0.3187315857114843,0.012194368647522477,LSM14B,ns
15,-0.002834155880035105,0.9941956222215246,AANAT,ns
150,-0.658283655688054,0.03169913798673937,ADRA2A,down
1500,-0.35698193861265004,0.2772726300865759,CTNND1,ns
150051,0.5219934830631288,0.003823702528745543,TIAM1-AS1,ns
150094,-0.7061376881845849,0.6522503394580292,SIK1,ns
150159,0.04935401609503476,0.7957197267310313,SLC9B1,ns
150209,-0.21815168120699457,0.516466137305045,AIFM3,ns
150221,0.12236105750015547,0.7708745523585192,RIMBP3C,ns
150223,-0.06095120105342566,0.7813162206778254,YDJC,ns
150274,0.3667530398751264,0.05713758061460128,HSCB,ns
150275,0.8363810533944509,0.004037799601867112,CCDC117,up
150290,0.04407630382228778,0.8365424189425669,DUSP18,ns
1503,1.3650477961300878,8.997451846621175e-05,CTPS1,up
150356,-0.21465156185352807,0.2223050847875672,CHADL,ns
150365,0.3377440931016924,0.34146751657439484,MEI1,ns
150368,0.46174914821095303,0.0025278306189396227,PHETA2,ns
150372,-0.6518956684275281,0.2119524880373379,NFAM1,ns
150383,-0.1385505090743706,0.38925450528367267,CDPF1,ns
150465,-0.5264114467679981,0.0016959672981444382,TTL,ns
150468,2.133818807354955,6.15023529581025e-05,CKAP2L,up
150472,0.8790922263761498,0.00035201376149062385,ZNG1B,up
150483,0.277826911125584,0.3727110052406187,TEKT4,ns
150590,-0.40502330950351606,0.03060485169973695,C2ORF15,ns
1506,0.043047641152878846,0.9266431323770131,CTRL,ns
150678,0.29013777340303903,0.20811715428451916,COPS9,ns
150684,0.9500260489210746,0.00035943638683834595,COMMD1,up
150709,-0.4492011490635832,0.0005831877795179984,ANKAR,ns
150726,-0.36254154436318586,0.05162426957780543,FBXO41,ns
150737,0.44945496356475534,0.09400767979171237,IFT70B,ns
150763,0.6712964252824563,0.0840813756760691,GPAT2,ns
150771,-0.2022071106600265,0.4728388617389812,ITPRIPL1,ns
150786,-0.07551294134881115,0.596901510681203,RAB6D,ns
1508,0.11918629295770167,0.753716452538771,CTSB,ns
150864,-0.7873856985455276,0.0025902575309371075,FAM117B,down
1509,0.1583652388477823,0.6605703054640792,CTSD,ns
150946,-0.38244698152317547,0.02153620231362751,GAREM2,ns
150962,0.08919405601723351,0.534631296726116,PUS10,ns
151011,0.4298934979167095,0.16095832011275193,SEPTIN10,ns
151050,-0.22616918936820607,0.2768940802385882,KANSL1L,ns
151056,-0.9626111964678339,0.04678400017391542,PLB1,down
1511,-0.68734704857214,0.2281297702619666,CTSG,ns
151176,-0.4734280779257629,0.09368468481812592,ERFE,ns
151188,0.09504761077005419,0.3046573291444522,ARL6IP6,ns
151194,-0.1321776583096863,0.24173159219570511,METTL21A,ns
151195,0.062361991709716236,0.6557921594115546,CCNYL1,ns
1512,-0.02234679617026103,0.9284088864798569,CTSH,ns
151246,1.4844487412080385,0.0003225048339207086,SGO2,up
151295,0.30715036959004305,0.09551683436828942,SLC23A3,ns
1513,-0.5100473162353154,0.07984763091652447,CTSK,ns
151306,-0.04729074780794562,0.940456209881581,GPBAR1,ns
151313,-0.07373453959455922,0.7745257007438267,FAHD2B,ns
151393,-0.22488761419633096,0.26410159301680797,RMDN2,ns
1514,1.0754648043927801,0.03255181653849702,CTSL,up
151449,-0.9368794171660211,0.00044760212680705283,GDF7,down
151473,1.7415906573726367,0.0036537325520421032,SLC16A14,up
1515,0.5056524489026293,0.019200641392020643,CTSV,ns
151516,0.31749613151162936,0.6049516058035777,ASPRV1,ns
151525,-0.17186713856176006,0.25122885132962497,WDSUB1,ns
151556,-0.02028210256310281,0.9284088864798569,GPR155,ns
151613,-0.2293397931200527,0.2601323227436445,TTC14,ns
151636,0.8199290446898306,0.05279593790362678,DTX3L,ns
151648,1.1842440074432359,0.00025892811829653534,SGO1,up
151649,-0.11259817107343917,0.6867267050330566,PP2D1,ns
151651,-0.06710544437126487,0.8446543455296059,EFHB,ns
151742,-0.95796762751994,0.0022089388923631687,PPM1L,down
151790,-0.37684060935418895,0.032520469888113836,WDR49,ns
151827,0.10840402435344565,0.434471594174959,LRRC34,ns
151888,0.021079906482277977,0.9550775323610567,BTLA,ns
1519,-0.7677964540549347,0.014944401966029506,CTSO,down
151903,0.20076160306102153,0.06869593200055531,CCDC12,ns
151963,-0.4328996156516203,0.07903646404828085,MB21D2,ns
151987,0.3428557855191894,0.049634451306551454,PPP4R2,ns
1520,-0.8802818975510718,0.028768760296223293,CTSS,down
152002,-0.4174935076530035,0.020022249690820445,XXYLT1,ns
152006,-0.5835828308710589,0.0004355262398047991,RNF38,down
152007,-0.24194017104683496,0.42956481649241596,GLIPR2,ns
152098,0.032813397170826875,0.8304832737424074,ZCWPW2,ns
1521,-1.1436583229889639,0.004643898332219767,CTSW,down
152100,-0.09576076963510438,0.5722842749175737,CMC1,ns
152110,-0.06655671117048989,0.6977897447822726,NEK10,ns
152137,0.046786003877206994,0.7977931331677285,CCDC50,ns
152185,0.10545080553050568,0.6023192429225653,SPICE1,ns
152189,0.06588198184311977,0.8465976110532932,CMTM8,ns
1522,0.007390020507305195,0.9766098548028718,CTSZ,ns
152206,-0.16106104683883693,0.26204790755684965,CCDC13,ns
152217,-0.6346713740295042,0.011240816979898443,NCBP2AS2,down
1523,-0.47713181071870636,0.047305265277247974,CUX1,ns
1524,0.10914323756454714,0.8880564072282149,CX3CR1,ns
152485,-0.2640960889879036,0.336607247114492,ZNF827,ns
1525,0.1769800203580969,0.4911294832467452,CXADR,ns
152518,0.1792340501827594,0.5533926911097746,NFXL1,ns
152519,0.2690532681385598,0.11310438935922786,NIPAL1,ns
152559,0.03985917903884939,0.8390868478880383,PAQR3,ns
152573,0.3955239018991188,0.1016292317719376,SHISA3,ns
152579,0.3811935553452779,0.027846190623046378,SCFD2,ns
152687,-0.46180214866327507,0.12051569939487118,ZNF595,ns
152756,0.21256054673235703,0.2252860167313041,FAM218A,ns
152789,-0.5906900850259573,0.042926036630541314,JAKMIP1,down
1528,0.15864763107941737,0.28926309849093423,CYB5A,ns
152815,0.41942468672731614,0.0395675484950342,THAP6,ns
152877,-0.3815343346283342,0.027031677288835668,FAM53A,ns
152926,0.6958910330776806,0.025552168323898217,PPM1K,up
152992,0.08503459184000217,0.49291194174608544,TRMT44,ns
153,-0.8583171439314441,0.030455024906778465,ADRB1,down
153020,0.00840976295991247,0.9868081468411891,RASGEF1B,ns
153090,0.9563980685523088,0.002628930972943065,DAB2IP,up
153129,0.37720229029960617,0.061519466958406176,SLC38A9,ns
153222,-0.6490686251263416,0.05364190772945392,CREBRF,ns
153241,-0.475578333414024,0.0017395210517747305,CEP120,ns
153339,0.3223974679762165,0.10209022595296795,TMEM167A,ns
153364,-0.3325748842248366,0.07646343027167786,MBLAC2,ns
153396,0.19287509536612646,0.2038878961304755,TMEM161B,ns
1534,-0.7440638198864944,9.425908356758546e-05,CYB561,down
153443,0.18566003692463173,0.38052354962105833,SRFBP1,ns
1535,0.17141220351222586,0.46102175895287395,CYBA,ns
153527,0.1116041766760727,0.3519266441725225,ZMAT2,ns
153562,0.2513904287187021,0.18672405843785422,MARVELD2,ns
153579,-0.975439217503693,0.006498857991760715,BTNL9,down
1536,-0.24882746823359625,0.5991357731665168,CYBB,ns
153642,-0.02352229075847223,0.9114482615942888,ARSK,ns
153643,-0.21620475125539773,0.2719368262106016,FAM81B,ns
1537,0.4757420187915624,0.012909373804864057,CYC1,ns
153733,0.018305986949203046,0.9198204392968391,CCDC112,ns
153768,-0.32747790370039365,0.05042830997560353,PRELID2,ns
153769,0.304612559218433,0.4541047428554825,SH3RF2,ns
153830,0.43972067517044167,0.0010774200938518212,RNF145,ns
154,-0.5776126983772825,0.04934687086925423,ADRB2,ns
1540,-0.36509267426053604,0.06660497753306388,CYLD,ns
154007,-0.1431401096963647,0.2105219913467839,SNRNP48,ns
154075,-0.5754730609994461,0.07460405668440541,SAMD3,ns
154091,-0.07137593729287328,0.6574414159702069,SLC2A12,ns
154141,0.06211266553008876,0.8290842211761225,MBOAT1,ns
154214,-0.8093865664532949,0.013378648015622573,RNF217,down
154467,0.8815257263342682,0.01694030313740629,CCDC167,up
1545,0.12294623274239491,0.8491168994462236,CYP1B1,ns
154664,-0.30836074305495753,0.5310673245858746,ABCA13,ns
154743,-0.7310430944635122,0.002395986415675912,SAMTOR,down
154790,-1.2472579702066513,0.0005367983759432791,CLEC2L,down
154791,0.2512168942075803,0.21681007181163686,FMC1,ns
154796,-0.9988642243470629,0.0004032465592816362,AMOT,down
154807,0.5312197593043884,0.03395647399219393,VKORC1L1,ns
154810,-0.39613610744435146,0.024827267609594104,AMOTL1,ns
154881,-0.7303355536433793,0.0008451397117172132,KCTD7,down
155038,0.4389375262839792,0.4260588441002439,GIMAP8,ns
155054,0.12143948663531745,0.5078559438508139,ZNF425,ns
155061,-0.29166426813787716,0.32967832545559617,ZNF746,ns
155066,-0.8948381589936663,0.0005419482878737322,ATP6V0E2,down
155185,-0.21475457661946962,0.19312712462325604,AMZ1,ns
155368,0.022397684074152657,0.9319479320727477,METTL27,ns
155435,-0.39534391075321196,0.03166356999325764,RBM33,ns
156,-0.39250569374160627,0.032810371317006294,GRK2,ns
1564,-0.3477329323163705,0.2689546711198186,CYP2D7,ns
1565,-0.09159237141084553,0.6519052205017242,CYP2D6,ns
157,-0.7549376501729999,0.00892115453201189,GRK3,down
1571,-0.0012153186253662795,0.9957021907403667,CYP2E1,ns
157285,-0.8753417700626587,0.015742486595014614,PRAG1,down
1573,0.4789009720296473,0.02275656932853898,CYP2J2,ns
157313,2.508030129148257,4.7125314128797945e-05,CDCA2,up
157378,-0.7017185719388337,0.0022664564264950793,TMEM65,down
157506,0.10972538443456958,0.46987097060859334,RDH10,ns
157567,0.5037429954883565,0.07160647719371072,ANKRD46,ns
157570,2.289700831861045,4.796297124689089e-05,ESCO2,up
157574,1.3106522714625868,0.001956141887513559,FBXO16,up
157638,-0.4015627391669421,0.13981007227800812,LRATD2,ns
157657,-0.29747350206217504,0.023598939099472752,CFAP418,ns
157680,-0.24084767908224514,0.08549714640379565,VPS13B,ns
157695,-0.6940088602484948,0.0022334079580240925,TDRP,down
157697,-0.21863134552397945,0.31359449930282046,ERICH1,ns
157769,0.36580058015115036,0.03290754055165431,FAM91A1,ns
157777,-0.03353149974456748,0.8955260476768517,MCMDC2,ns
157869,-0.1782797431582166,0.20019267710265193,SBSPON,ns
157922,-0.37857278539669714,0.0008101631330981307,CAMSAP1,ns
157983,0.17459997682011075,0.457596488428126,DOCK8-AS1,ns
158,0.40708067013704685,0.0195612628985771,ADSL,ns
158038,-1.31564533446776,0.0018521217235643388,LINGO2,down
158056,0.30695638585820273,0.356038481987692,MAMDC4,ns
158067,-0.5253180083577176,0.0012606206143775621,AK8,ns
158135,-0.49388724323462174,0.00026521690481962914,TTLL11,ns
158219,-0.6077240629342935,0.01717322229179752,TTC39B,down
158234,-0.2196886349131555,0.10899437268765708,TRMT10B,ns
158248,-0.6023419146177309,0.05795934958801624,TTC16,ns
158293,0.17305263134476334,0.0395675484950342,FAM120AOS,ns
158358,-0.713252742678236,4.7125314128797945e-05,BRD10,down
158399,-0.19485694533503928,0.41747275785137394,ZNF483,ns
158405,0.48596501968641626,0.12894331547143256,KIAA1958,ns
158427,0.20345897007343705,0.3630273391550116,TSTD2,ns
158431,-0.06980111422076529,0.4676766210979377,ZNF782,ns
158471,0.27012615328994727,0.4785555332859078,PRUNE2,ns
158584,-0.11418667390218484,0.6621646861750373,FAAH2,ns
158586,-0.9379419346309952,0.0020150300955139333,ZXDB,down
158747,-0.1289398091000198,0.689152137531101,MOSPD2,ns
158830,-0.6123243557252644,0.055623314753892476,CXORF65,ns
158880,-0.05013488680735634,0.8257621952167068,USP51,ns
159,0.03665649835097007,0.8827492811843378,ADSS2,ns
159013,-0.5153168499456413,0.008361982101181007,CXORF38,ns
159090,-0.2452795757197812,0.03284049406966667,PABIR2,ns
159091,0.10325981724739464,0.5816807223966416,PABIR3,ns
159195,0.02254115971746895,0.8856908730114957,USP54,ns
1593,-1.8116009662948551,0.003159435782576492,CYP27A1,down
159371,0.28466033510764266,0.14291095144913604,SLC35G1,ns
1594,0.4122738058863691,0.003666896289739216,CYP27B1,ns
1595,0.8147295393873408,0.0366102126292674,CYP51A1,up
159686,-0.17300920102055795,0.5460128398397615,CFAP58,ns
16,1.5592590217199565,0.00012736537187883146,AARS1,up
160,-0.23801889332863446,0.29664537963963833,AP2A1,ns
1600,0.057456683608443804,0.8097063128946824,DAB1,ns
1601,-0.42753471557424305,0.32624681962839497,DAB2,ns
160140,0.227214754028223,0.1505354362250688,C11ORF65,ns
1602,-0.44012718371839643,0.16743476808735835,DACH1,ns
160298,-0.06671746671328727,0.7771845000719709,C11ORF42,ns
1603,0.38543018946310603,0.12609574301216578,DAD1,ns
160335,-0.6406245985197438,0.0008958627671699605,TMTC2,down
160364,-0.41696714718421113,0.5075995278171802,CLEC12A,ns
160365,0.5100437552182377,0.03166297360883932,CLECL1,ns
1604,0.26239558234670035,0.31523696516622385,CD55,ns
160418,0.17217797187896355,0.20811715428451916,TMTC3,ns
160419,0.18742598029045077,0.6965070627262713,ZC3H11D,ns
160428,2.6178818452736223,0.00028917963312629963,ALDH1L2,up
1605,-0.31295686791520083,0.012897729210795187,DAG1,ns
160518,1.707410906641,0.006125049163292957,DENND5B,up
1606,-0.3883734876597291,0.10972692890628878,DGKA,ns
160622,-1.2326147487504358,0.04289772855079306,TAMALIN,down
160760,-0.4556658528542883,0.03054403016426553,PPTC7,ns
1608,-0.7257468839690855,0.015959947681104144,DGKG,down
160851,0.20009586907180577,0.36199008937650035,DGKH,ns
160857,0.2336857258762004,0.5376891092903082,CCDC122,ns
160897,0.9509281150455147,0.0009624457445300978,GPR180,up
1609,-0.5659571210274397,0.07067433228822874,DGKQ,ns
161,-0.08165530397703868,0.6265433794410206,AP2A2,ns
1611,0.12199674351566792,0.4619805408197615,DAP,ns
161145,-0.1645869217168361,0.6803501926677399,TMEM229B,ns
161176,0.03902579003535678,0.7850721343844146,SYNE3,ns
1612,-0.706401395880567,0.042816021379580356,DAPK1,down
161247,-0.03567035607796143,0.8727184400889069,FITM1,ns
161253,-0.5532159787573727,0.4365544923214349,REM2,ns
161291,-0.9458516731822639,0.005559454052217236,CDC50B,down
1613,0.2578794311343646,0.06492694471314359,DAPK3,ns
161424,0.36748748399586617,0.004312635236682325,NOP9,ns
161436,-0.02419355578054283,0.9133219295856988,EML5,ns
161497,-0.12013325000357788,0.5617108556077612,STRC,ns
1615,0.6242794079108851,0.001062382686153709,DARS1,up
161502,-1.2512508011599692,0.00025434441375204076,CFAP161,down
161582,-0.3797451607922193,0.3131184400110504,DNAAF4,ns
1616,0.24604543494258557,0.13940106521017442,DAXX,ns
161725,-0.48752268907853313,0.0017977971288781925,OTUD7A,ns
161742,-0.8247180519905495,0.00426040512033604,SPRED1,down
161779,0.16327420218197553,0.3251392994519316,PGBD4,ns
161823,0.5318274666788261,0.0052353404565115,MAPDA,ns
161829,0.1940486962231791,0.456119309072591,EXD1,ns
161835,0.034795634376719065,0.8779474431435795,FSIP1,ns
161882,-0.7169520860106466,0.012218872338878113,ZFPM1,down
162,0.19202643856981538,0.31849807655216944,AP1B1,ns
162073,0.4113551791288659,0.11742731405731013,ITPRIPL2,ns
1622,0.2399155052948938,0.08032974660950847,DBI,ns
162239,-0.19243211525209247,0.24137056516387526,ZFP1,ns
162387,-0.5452855030764097,0.017866971245235685,MFSD6L,ns
162394,-0.1277753154606227,0.8162644974580614,SLFN5,ns
162417,-0.202313920014217,0.2139313522033176,NAGS,ns
162427,-0.25450107153422863,0.03867423920877963,RETREG3,ns
162461,0.07658124731813043,0.7968606678152291,TMEM92,ns
162466,-2.209741660472776,0.038856349255881634,PHOSPHO1,down
162494,0.10511893664405925,0.6452929448698058,RHBDL3,ns
162514,0.33981404091228296,0.14839651296714723,TRPV3,ns
162515,-0.827624230236327,8.872092737501347e-05,SLC16A11,down
162517,0.6412505237809469,0.045065318251673106,FBXO39,up
162655,0.10724413359386276,0.6294860858494002,ZNF519,ns
162681,0.3182128251240206,0.15738017684414915,C18ORF54,ns
1627,0.20228034292578378,0.6157022096809761,DBN1,ns
1628,-0.9896084931018274,0.0011233978912054327,DBP,down
1629,0.416692261188671,0.09895518267600155,DBT,ns
162962,-0.4528320257267273,0.018485379653880783,ZNF836,ns
162963,0.034782343870753074,0.8866294956765578,ZNF610,ns
162966,-0.2666170693899499,0.41165119807336936,ZNF600,ns
162967,-0.0642204981174821,0.7970795751775579,ZNF320,ns
162968,-0.16800694629981283,0.13588499235758134,ZNF497,ns
162972,-0.12498466000097697,0.596901510681203,ZNF550,ns
162979,-0.32444341827029,0.4301152567461396,ZNF296,ns
162989,-0.8758138234049593,0.00991695356245995,DEDD2,down
162993,-0.47327607445066366,0.0027882004211392496,ZNF846,ns
162998,-0.11610584356645415,0.7568283086709009,OR7D2,ns
163,-0.249780855093519,0.06278230223778886,AP2B1,ns
163033,-0.7005495826314938,0.0019164326926087304,ZNF579,down
163049,-0.16038470211483435,0.43786031599025266,ZNF791,ns
163050,-0.0413572483108533,0.8751731465311839,ZNF564,ns
163051,-0.4920648594859278,0.021261811776469568,ZNF709,ns
163059,-0.35417428415219643,0.03829680789751899,ZNF433,ns
163071,0.3100263567453849,0.1190502604645845,ZNF114,ns
163081,-0.12872937353637415,0.5423442541904457,ZNF567,ns
163087,-0.06990351182156562,0.722462999964382,ZNF383,ns
163115,-0.4194150138739836,0.022305225388297,ZNF781,ns
163126,-0.05665301672313561,0.7174926475423703,EID2,ns
163131,0.16992864967163257,0.5514278004682948,ZNF780B,ns
163154,0.0823733999670786,0.7300559748324948,PRR22,ns
1632,0.4475978152784448,0.018804993249731762,ECI1,ns
163227,0.4766967314067996,0.15437590285222416,ZNF100,ns
163255,-0.3314251050554926,0.15117957696724912,ZNF540,ns
163259,0.5955980974008872,0.01366496686618525,DENND2C,up
1633,-0.047024743704429994,0.860750888425079,DCK,ns
163351,0.3893159473818706,0.4288882705847763,GBP6,ns
163486,0.868683646210954,0.002023841916309612,DENND1B,up
1635,-0.0764051325696542,0.4846848384185077,DCTD,ns
163590,0.13722473476538433,0.4439890237357038,TOR1AIP2,ns
1636,-0.18898937449447217,0.4458385716388695,ACE,ns
163702,0.590918093387744,0.024085307208152613,IFNLR1,up
163732,-0.8867620059916828,0.10842397993621636,CITED4,ns
163747,-0.38444305396183864,0.11730525988498013,CIMAP2,ns
163786,0.9159803261474275,0.0004003876927722165,SASS6,up
163859,0.18711393488079509,0.6745115208314345,SDE2,ns
163882,-0.3086218634436051,0.10095203151642264,CNST,ns
1639,-0.029426051124465502,0.8330452088412456,DCTN1,ns
164,0.4667745783419637,0.01231563921340499,AP1G1,ns
164091,-1.0302747714433966,0.0002819959629836549,PAQR7,down
164118,-0.4026117771718667,0.08576525671574342,TTC24,ns
1642,0.3712940958322424,0.06721027492704205,DDB1,ns
1643,0.7942616398417535,0.0008623057190736411,DDB2,up
164395,-0.4713275372316774,0.1967756002253628,TTLL9,ns
1645,0.10766485663310998,0.5890801910381689,AKR1C1,ns
164656,-0.076183616675495,0.5735284535904087,TMPRSS6,ns
164668,0.7183206762998227,0.005533013625971308,APOBEC3H,up
164684,-0.278871793264277,0.10798958093034842,WBP2NL,ns
1647,0.17006854607338528,0.6143110468109094,GADD45A,ns
1649,-0.4421937018424842,0.5006071887925561,DDIT3,ns
165,-0.4017539051024608,0.10676502406292344,AEBP1,ns
1650,0.8662815316983146,0.004918420904906197,DDOST,up
165055,0.29504672586083736,0.18978608308412698,CCDC138,ns
165082,0.6025722266892721,0.00015207562267150097,ADGRF3,up
165140,-0.4799134986302782,0.16343115834539715,OXER1,ns
165186,-0.49097587670262666,0.06474153037431228,TOGARAM2,ns
1652,0.20043562562558392,0.23450666731948439,DDT,ns
1653,0.8349890473404376,0.005685296052018371,DDX1,up
165324,0.27109709874710397,0.022530868228001905,UBXN2A,ns
1654,-0.4093959956914883,0.16800758737712745,DDX3X,ns
1655,-0.332768098018974,0.05729473826781423,DDX5,ns
165530,-1.28430137035586,0.04402952801266049,CLEC4F,down
165545,0.8345662248822698,0.00029942224799381524,DQX1,up
1656,-0.29137147934913976,0.15573671417202603,DDX6,ns
165631,-0.13063911972996323,0.7140949933973395,PARP15,ns
165679,-0.07648108339023896,0.815747484354128,SPTSSB,ns
1657,-0.05917041056275174,0.7207702356260243,DMXL1,ns
1659,0.14751986549109297,0.35280228487127074,DHX8,ns
165918,0.02646462122661397,0.8829736804662863,RNF168,ns
166,-0.6738339502571833,0.005254114300674172,TLE5,down
1660,0.1093147612961669,0.3540657615250219,DHX9,ns
166012,-0.5153196089736527,0.33089252492061433,CHST13,ns
1662,0.16521307656422657,0.429127345963927,DDX10,ns
1663,1.129995779087313,0.0053660755716140795,DDX11,up
166336,-0.13051960389677664,0.5000641896015546,PRICKLE2,ns
166348,0.14231642085465346,0.68894464768482,KBTBD12,ns
166378,0.12456665698030278,0.5179422179534001,AFG2A,ns
166379,0.6386538410333715,0.003264670927500582,BBS12,up
